# STATION: OJIM4,,,,,,,,,,,,,,,,,,,,
# STATION NAME: OJIBWAY,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 48.109083,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -88.607267,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 1133,,,,,,,,,,,,,,,,,,,,
# STATE: MI,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,snow_interval_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
,,Inches,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,volts,Inches,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,Degrees,Fahrenheit,Fahrenheit,Code,Fahrenheit
OJIM4,09/14/2017 09:24 UTC,,59,92,8.01,105,17,13,,0,12.07,,17,,,98,56.66,,ESE,
OJIM4,09/14/2017 10:24 UTC,,57,93,8.01,116,20,12.9,,0,12.07,,20,,,92,54.98,,ESE,
OJIM4,09/14/2017 11:24 UTC,,57,95,4.99,95,15.99,12.9,,0,12.07,,15.99,,,106,55.57,,E,
OJIM4,09/14/2017 12:24 UTC,,57.99,94,5.99,114,11.01,13,,8,12.07,,11.01,,,132,56.26,,ESE,
OJIM4,09/14/2017 13:24 UTC,,57.99,86,14.99,9,28.99,13.1,,49,12.07,,28.99,,,346,53.79,,N,
OJIM4,09/14/2017 14:24 UTC,,59,85,8.01,96,25.99,14,,178,12.07,,25.99,,,6,54.46,,E,
OJIM4,09/14/2017 15:24 UTC,,59,85,11.01,107,25.99,13.6,,296,12.07,,25.99,,,112,54.46,,ESE,
OJIM4,09/14/2017 16:24 UTC,,59,87,4,86,22.01,13.5,,295,12.07,,22.01,,,113,55.1,,E,
OJIM4,09/14/2017 17:24 UTC,,59,88,8.01,106,17,13.6,,203,12.07,,17,,,97,55.42,,ESE,
OJIM4,09/14/2017 18:24 UTC,,64,81,3,77,14.99,13.5,,431,12.07,,14.99,,,102,58.01,,ENE,
OJIM4,09/14/2017 19:24 UTC,,64,80,4,112,8.99,13.4,,456,12.07,,8.99,,,108,57.66,,ESE,
OJIM4,09/14/2017 20:24 UTC,,60.01,86,8.01,6,14,13.5,,328,12.07,,14,,,15,55.77,,N,
OJIM4,09/14/2017 21:24 UTC,,57,95,8.99,6,17,13.7,,183,12.07,,17,,,6,55.57,,N,
OJIM4,09/14/2017 22:24 UTC,,57,97,8.01,10,18.99,13.8,,115,12.07,,18.99,,,26,56.15,,N,
OJIM4,09/14/2017 23:24 UTC,,57,98,8.99,13,15.99,13.6,,44,12.07,,15.99,,,3,56.43,,NNE,
OJIM4,09/15/2017 00:24 UTC,,55.99,98,12.01,15,21,13.4,,6,12.07,,21,,,38,55.43,,NNE,
OJIM4,09/15/2017 01:24 UTC,,57,98,8.99,36,23,13.3,,0,12.07,,23,,,22,56.43,,NE,
OJIM4,09/15/2017 02:24 UTC,,57,98,4.99,73,37,13.2,,0,12.08,,37,,,303,56.43,,ENE,
OJIM4,09/15/2017 03:24 UTC,,57,97,4.99,33,11.01,13.1,,0,12.15,,11.01,,,46,56.15,,NNE,
OJIM4,09/15/2017 04:24 UTC,,55.99,98,4,97,18.99,13.1,,0,12.24,,18.99,,,37,55.43,,E,
OJIM4,09/15/2017 05:24 UTC,,55.99,98,3,118,14,13,,0,12.25,,14,,,111,55.43,,ESE,
OJIM4,09/15/2017 06:24 UTC,,55.99,99,4.99,17,17,13,,0,12.49,,17,,,272,55.71,,NNE,
OJIM4,09/15/2017 07:24 UTC,,55.99,99,4.99,358,8.99,13,,0,12.58,,8.99,,,30,55.71,,N,
OJIM4,09/15/2017 08:24 UTC,,55.99,99,7,354,15.99,13,,0,12.7,,15.99,,,17,55.71,,N,
OJIM4,09/15/2017 09:24 UTC,,55,99,10,0,14.99,13,,0,12.8,,14.99,,,2,54.72,,N,
OJIM4,09/15/2017 10:24 UTC,,54,99,12.01,355,20,12.9,,0,12.82,,20,,,2,53.72,,N,
OJIM4,09/15/2017 11:24 UTC,,53.01,99,12.01,350,21,12.9,,0,12.82,,21,,,3,52.73,,N,
OJIM4,09/15/2017 12:24 UTC,,52,99,13,357,22.01,12.9,,9,12.82,,22.01,,,3,51.72,,N,
OJIM4,09/15/2017 13:24 UTC,,51.01,99,14.99,349,24.99,13.1,,50,12.82,,24.99,,,2,50.74,,N,
OJIM4,09/15/2017 14:24 UTC,,51.01,99,12.01,3,24,13.2,,62,12.82,,24,,,0,50.74,,N,
OJIM4,09/15/2017 15:24 UTC,,51.01,99,12.01,3,24,13.6,,122,12.82,,24,,,23,50.74,,N,
OJIM4,09/15/2017 16:24 UTC,,52,95,12.01,16,22.01,13.6,,265,12.82,,22.01,,,13,50.6,,NNE,
OJIM4,09/15/2017 17:24 UTC,,53.01,91,14,15,23,13.7,,268,12.82,,23,,,17,50.43,,NNE,
OJIM4,09/15/2017 18:24 UTC,,53.01,89,14,20,24.99,13.6,,368,12.82,,24.99,,,21,49.82,,NNE,
OJIM4,09/15/2017 19:24 UTC,,55,87,5.99,42,27,13.6,,418,12.82,,27,,,12,51.16,,NE,
OJIM4,09/15/2017 20:24 UTC,,54,90,8.99,22,18.99,13.9,,183,12.82,,18.99,,,44,51.1,,NNE,
OJIM4,09/15/2017 21:24 UTC,,53.01,94,11.01,14,22.01,13.6,,148,12.82,,22.01,,,27,51.31,,NNE,
OJIM4,09/15/2017 22:24 UTC,,52,93,8.01,39,24.99,13.6,,56,12.82,,24.99,,,31,50.02,,NE,
OJIM4,09/15/2017 23:24 UTC,,52,93,11.01,47,22.01,13.5,,13,12.82,,22.01,,,56,50.02,,NE,
OJIM4,09/16/2017 00:24 UTC,,51.01,97,8.99,53,22.01,13.3,,1,12.88,,22.01,,,61,50.18,,NE,
OJIM4,09/16/2017 01:24 UTC,,51.01,97,5.99,64,23,13.2,,0,12.91,,23,,,55,50.18,,ENE,
OJIM4,09/16/2017 02:24 UTC,,51.01,98,7,78,20,13.1,,0,12.91,,20,,,59,50.46,,ENE,
OJIM4,09/16/2017 03:24 UTC,,51.01,98,7,58,20,13.1,,0,12.91,,20,,,61,50.46,,ENE,
OJIM4,09/16/2017 04:24 UTC,,51.01,99,5.99,57,17,13,,0,12.91,,17,,,34,50.74,,ENE,
OJIM4,09/16/2017 05:24 UTC,,51.01,99,4.99,81,18.01,13,,0,12.95,,18.01,,,89,50.74,,E,
OJIM4,09/16/2017 06:24 UTC,,52,99,7,89,20,12.9,,0,12.95,,20,,,113,51.72,,E,
OJIM4,09/16/2017 07:24 UTC,,52,99,5.99,74,18.01,12.9,,0,12.95,,18.01,,,59,51.72,,ENE,
OJIM4,09/16/2017 08:24 UTC,,53.01,99,7,33,14,12.9,,0,12.95,,14,,,45,52.73,,NNE,
OJIM4,09/16/2017 09:24 UTC,,54,99,7,43,15.99,12.9,,0,12.95,,15.99,,,38,53.72,,NE,
OJIM4,09/16/2017 10:24 UTC,,54,99,5.99,53,14.99,12.9,,0,12.95,,14.99,,,24,53.72,,NE,
OJIM4,09/16/2017 11:24 UTC,,55,99,4.99,54,12.01,12.9,,0,12.95,,12.01,,,53,54.72,,NE,
OJIM4,09/16/2017 12:24 UTC,,55,99,4.99,45,12.01,13,,11,12.95,,12.01,,,54,54.72,,NE,
OJIM4,09/16/2017 13:24 UTC,,55.99,99,4,31,10,13.4,,109,12.95,,10,,,36,55.71,,NNE,
OJIM4,09/16/2017 14:24 UTC,,55.99,99,5.99,14,11.01,13.5,,108,12.95,,11.01,,,24,55.71,,NNE,
OJIM4,09/16/2017 15:24 UTC,,55,99,8.99,35,14,13.6,,90,12.95,,14,,,39,54.72,,NE,
OJIM4,09/16/2017 16:24 UTC,,62.01,98,3,127,11.01,13.6,,248,12.96,,11.01,,,46,61.43,,SE,
OJIM4,09/16/2017 17:24 UTC,,64.99,98,2.01,179,8.99,13.5,,459,12.96,,8.99,,,122,64.41,,S,
OJIM4,09/16/2017 18:24 UTC,,66.99,87,2.01,153,7,13.5,,407,12.96,,7,,,160,62.97,,SSE,
OJIM4,09/16/2017 19:24 UTC,,64.99,88,2.01,157,5.99,13.4,,281,12.96,,5.99,,,131,61.32,,SSE,
OJIM4,09/16/2017 20:24 UTC,,66.99,82,2.01,327,5.99,13.7,,318,12.96,,5.99,,,117,61.28,,NNW,
OJIM4,09/16/2017 21:24 UTC,,64.99,86,1.01,1,5.99,13.5,,338,12.96,,5.99,,,4,60.67,,N,
OJIM4,09/16/2017 22:24 UTC,,57,96,8.99,5,14,13.4,,97,12.96,,14,,,4,55.86,,N,
OJIM4,09/16/2017 23:24 UTC,,54,98,10,7,18.01,13.3,,22,12.96,,18.01,,,16,53.44,,N,
OJIM4,09/17/2017 00:24 UTC,,55,99,8.99,28,18.99,13.2,,10,12.96,,18.99,,,38,54.72,,NNE,
OJIM4,09/17/2017 01:24 UTC,,55.99,99,8.99,26,18.99,13.1,,0,12.96,,18.99,,,41,55.71,,NNE,
OJIM4,09/17/2017 02:24 UTC,,55,99,8.99,29,18.01,13.1,,0,12.96,,18.01,,,41,54.72,,NNE,
OJIM4,09/17/2017 03:24 UTC,,54,99,8.01,42,18.99,13,,0,12.97,,18.99,,,35,53.72,,NE,
OJIM4,09/17/2017 04:24 UTC,,57,99,8.99,110,18.99,13,,0,13.69,,18.99,,,278,56.72,,ESE,
OJIM4,09/17/2017 05:24 UTC,,55.99,99,5.99,94,18.01,13,,0,13.69,,18.01,,,91,55.71,,E,
OJIM4,09/17/2017 06:24 UTC,,55.99,99,3,66,17,12.9,,0,13.69,,17,,,104,55.71,,ENE,
OJIM4,09/17/2017 07:24 UTC,,55,99,3,232,12.01,13,,0,13.88,,12.01,,,276,54.72,,SW,
OJIM4,09/17/2017 08:24 UTC,,54,100,8.01,114,14,12.9,,0,14.06,,14,,,101,54,,ESE,
OJIM4,09/17/2017 09:24 UTC,,55,100,8.01,112,14.99,12.9,,0,14.14,,14.99,,,104,55,,ESE,
OJIM4,09/17/2017 10:24 UTC,,57,100,4,153,11.01,12.9,,0,14.14,,11.01,,,112,57,,SSE,
OJIM4,09/17/2017 11:24 UTC,,55,100,3,276,5.99,12.9,,0,14.15,,5.99,,,185,55,,W,
OJIM4,09/17/2017 12:24 UTC,,55.99,100,5.99,282,12.01,13,,14,14.15,,12.01,,,275,55.99,,WNW,
OJIM4,09/17/2017 13:24 UTC,,54,100,5.99,299,17,13,,45,14.15,,17,,,276,54,,WNW,
OJIM4,09/17/2017 14:24 UTC,,55,100,4.99,296,13,13.2,,63,14.15,,13,,,268,55,,WNW,
OJIM4,09/17/2017 15:24 UTC,,55,100,11.01,296,21,13.3,,71,14.15,,21,,,295,55,,WNW,
OJIM4,09/17/2017 16:24 UTC,,53.01,98,14,290,23,13.5,,414,14.15,,23,,,280,52.45,,WNW,
OJIM4,09/17/2017 17:24 UTC,,55,89,8.99,286,20,13.5,,602,14.15,,20,,,295,51.79,,WNW,
OJIM4,09/17/2017 18:24 UTC,,55.99,75,11.01,273,24.99,13.5,,689,14.15,,24.99,,,273,48.11,,W,
OJIM4,09/17/2017 19:24 UTC,,57.99,67,10,266,24.99,13.4,,670,14.15,,24.99,,,273,47,,W,
OJIM4,09/17/2017 20:24 UTC,,60.01,61,8.01,261,20,13.5,,602,14.15,,20,,,224,46.42,,W,
OJIM4,09/17/2017 21:24 UTC,,61,63,7,270,20,13.8,,323,14.15,,20,,,234,48.22,,W,
OJIM4,09/17/2017 22:24 UTC,,59,69,7,265,18.01,13.8,,134,14.15,,18.01,,,260,48.76,,W,
OJIM4,09/17/2017 23:24 UTC,,57.99,72,5.99,260,15.99,13.7,,145,14.15,,15.99,,,277,48.94,,W,
OJIM4,09/18/2017 00:24 UTC,,54,83,8.01,285,14.99,13.5,,20,14.15,,14.99,,,286,48.9,,WNW,
OJIM4,09/18/2017 01:24 UTC,,53.01,71,11.01,304,20,13.3,,0,14.15,,20,,,290,43.77,,NW,
OJIM4,09/18/2017 02:24 UTC,,52,72,12.01,316,20,13.2,,0,14.15,,20,,,302,43.17,,NW,
OJIM4,09/18/2017 03:24 UTC,,51.01,70,11.01,314,23,13.1,,0,14.15,,23,,,320,41.47,,NW,
OJIM4,09/18/2017 04:24 UTC,,50,68,11.01,313,21,13.1,,0,14.15,,21,,,302,39.75,,NW,
OJIM4,09/18/2017 05:24 UTC,,50,68,8.99,308,18.01,13,,0,14.15,,18.01,,,301,39.75,,NW,
OJIM4,09/18/2017 06:24 UTC,,48.99,69,7,300,14.99,13,,0,14.15,,14.99,,,292,39.16,,WNW,
OJIM4,09/18/2017 07:24 UTC,,48.99,73,8.99,306,13,13,,0,14.15,,13,,,304,40.62,,NW,
OJIM4,09/18/2017 08:24 UTC,,48.99,74,8.01,311,14,13,,0,14.15,,14,,,300,40.98,,NW,
OJIM4,09/18/2017 09:24 UTC,,50,75,4,303,11.01,13,,0,14.15,,11.01,,,307,42.31,,WNW,
OJIM4,09/18/2017 10:24 UTC,,48.99,80,3,219,8.01,12.9,,0,14.15,,8.01,,,281,43.02,,SW,
OJIM4,09/18/2017 11:24 UTC,,48,82,4.99,196,8.99,13,,0,14.15,,8.99,,,214,42.71,,SSW,
OJIM4,09/18/2017 12:24 UTC,,48.99,78,4.99,201,10,13,,21,14.15,,10,,,196,42.36,,SSW,
OJIM4,09/18/2017 13:24 UTC,,51.01,72,4,201,12.01,13.2,,61,14.15,,12.01,,,203,42.21,,SSW,
OJIM4,09/18/2017 14:24 UTC,,55,76,2.01,184,8.01,13.8,,211,14.15,,8.01,,,209,47.5,,S,
OJIM4,09/18/2017 15:24 UTC,,57,69,4,192,14,13.5,,469,14.15,,14,,,190,46.84,,SSW,
OJIM4,09/18/2017 16:24 UTC,,55.99,73,4.99,199,14.99,13.7,,310,14.15,,14.99,,,192,47.38,,SSW,
OJIM4,09/18/2017 17:24 UTC,,59,63,4.99,179,14.99,13.5,,456,14.15,,14.99,,,183,46.32,,S,
OJIM4,09/18/2017 18:24 UTC,,59,61,4.99,179,14.99,13.4,,521,14.15,,14.99,,,186,45.46,,S,
OJIM4,09/18/2017 19:24 UTC,,59,62,3,185,13,14,,402,14.15,,13,,,216,45.9,,S,
OJIM4,09/18/2017 20:24 UTC,,57,69,2.01,163,8.01,13.6,,218,14.15,,8.01,,,204,46.84,,SSE,
OJIM4,09/18/2017 21:24 UTC,,55.99,75,1.01,144,5.99,13.6,,170,14.15,,5.99,,,180,48.11,,SE,
OJIM4,09/18/2017 22:24 UTC,,55,83,2.01,141,8.99,13.8,,129,14.15,,8.99,,,121,49.88,,SE,
OJIM4,09/18/2017 23:24 UTC,,53.01,86,2.01,133,10,13.6,,31,14.15,,10,,,160,48.89,,SE,
OJIM4,09/19/2017 00:24 UTC,,53.01,90,2.01,134,5.99,13.4,,3,14.15,,5.99,,,174,50.12,,SE,
OJIM4,09/19/2017 01:24 UTC,,54,93,3,150,7,13.3,,0,14.15,,7,,,119,52,,SSE,
OJIM4,09/19/2017 02:24 UTC,,54,93,4,158,8.99,13.2,,0,14.15,,8.99,,,133,52,,SSE,
OJIM4,09/19/2017 03:24 UTC,,54,95,1.01,167,8.01,13.1,,0,14.15,,8.01,,,145,52.58,,SSE,
OJIM4,09/19/2017 04:24 UTC,,54,94,3,160,8.01,13.1,,0,14.15,,8.01,,,175,52.29,,SSE,
OJIM4,09/19/2017 05:24 UTC,,54,95,1.01,158,8.99,13,,0,14.15,,8.99,,,156,52.58,,SSE,
OJIM4,09/19/2017 06:24 UTC,,54,96,2.01,146,7,13,,0,14.15,,7,,,132,52.87,,SE,
OJIM4,09/19/2017 07:24 UTC,,54,97,2.01,146,8.01,13,,0,14.15,,8.01,,,142,53.16,,SE,
OJIM4,09/19/2017 08:24 UTC,,54,98,2.01,137,8.99,13,,0,14.15,,8.99,,,129,53.44,,SE,
OJIM4,09/19/2017 09:24 UTC,,53.01,97,3,143,8.99,12.9,,0,14.15,,8.99,,,135,52.17,,SE,
OJIM4,09/19/2017 10:24 UTC,,53.01,97,3,140,8.01,12.9,,0,14.15,,8.01,,,125,52.17,,SE,
OJIM4,09/19/2017 11:24 UTC,,53.01,97,4,138,11.01,12.9,,0,14.15,,11.01,,,114,52.17,,SE,
OJIM4,09/19/2017 12:24 UTC,,54,95,4.99,137,12.01,13,,12,14.15,,12.01,,,133,52.58,,SE,
OJIM4,09/19/2017 13:24 UTC,,55,95,4,143,13,13.2,,54,14.15,,13,,,116,53.58,,SE,
OJIM4,09/19/2017 14:24 UTC,,57.99,84,4,131,13,13.9,,194,14.15,,13,,,153,53.14,,SE,
OJIM4,09/19/2017 15:24 UTC,,62.01,73,4.99,142,14.99,13.5,,422,14.15,,14.99,,,144,53.19,,SE,
OJIM4,09/19/2017 16:24 UTC,,61,75,4.99,127,14.99,13.4,,589,14.15,,14.99,,,144,52.96,,SE,
OJIM4,09/19/2017 17:24 UTC,,62.01,76,4.99,133,17,13.4,,603,14.15,,17,,,136,54.3,,SE,
OJIM4,09/19/2017 18:24 UTC,,63,76,4,110,14,13.3,,680,14.15,,14,,,105,55.26,,ESE,
OJIM4,09/19/2017 19:24 UTC,,61,78,4,107,13,13.4,,579,14.15,,13,,,139,54.04,,ESE,
OJIM4,09/19/2017 20:24 UTC,,62.01,78,4.99,110,14,13.4,,559,14.15,,14,,,147,55.02,,ESE,
OJIM4,09/19/2017 21:24 UTC,,61,78,4.99,116,14,13.3,,380,14.15,,14,,,117,54.04,,ESE,
OJIM4,09/19/2017 22:24 UTC,,59,82,4.99,111,14.99,13.6,,140,14.15,,14.99,,,112,53.47,,ESE,
OJIM4,09/19/2017 23:24 UTC,,57,85,7,107,18.99,13.5,,127,14.15,,18.99,,,105,52.49,,ESE,
OJIM4,09/20/2017 00:24 UTC,,55,93,4.99,102,21,13.3,,8,14.15,,21,,,114,52.99,,ESE,
OJIM4,09/20/2017 01:24 UTC,,55,96,4,117,14.99,13.2,,0,14.15,,14.99,,,110,53.87,,ESE,
OJIM4,09/20/2017 02:24 UTC,,55,97,4,113,14,13.1,,0,14.15,,14,,,104,54.16,,ESE,
OJIM4,09/20/2017 03:24 UTC,,55,94,3,126,14.99,13.1,,0,14.15,,14.99,,,131,53.29,,SE,
OJIM4,09/20/2017 04:24 UTC,,55.99,91,3,127,14.99,13,,0,14.15,,14.99,,,131,53.37,,SE,
OJIM4,09/20/2017 05:24 UTC,,55.99,91,2.01,127,12.01,13,,0,14.15,,12.01,,,120,53.37,,SE,
OJIM4,09/20/2017 06:24 UTC,,55,92,3,118,12.01,13,,0,14.15,,12.01,,,119,52.7,,ESE,
OJIM4,09/20/2017 07:24 UTC,,54,96,2.01,95,11.01,12.9,,0,14.15,,11.01,,,95,52.87,,E,
OJIM4,09/20/2017 08:24 UTC,,55,95,3,120,12.01,12.9,,0,14.15,,12.01,,,163,53.58,,ESE,
OJIM4,09/20/2017 09:24 UTC,,54,97,3,116,13,12.9,,0,14.15,,13,,,118,53.16,,ESE,
OJIM4,09/20/2017 10:24 UTC,,55,98,3,115,14.99,12.9,,0,14.15,,14.99,,,103,54.44,,ESE,
OJIM4,09/20/2017 11:24 UTC,,55,98,4.99,128,15.99,12.9,,0,14.15,,15.99,,,91,54.44,,SE,
OJIM4,09/20/2017 12:24 UTC,,55.99,97,1.01,136,12.01,12.9,,7,14.15,,12.01,,,159,55.14,,SE,
OJIM4,09/20/2017 13:24 UTC,,55.99,98,5.99,114,32.01,12.9,,4,14.26,,32.01,,,153,55.43,,ESE,
OJIM4,09/20/2017 14:24 UTC,,57,98,4,110,17,13.1,,42,14.26,,17,,,128,56.43,,ESE,
OJIM4,09/20/2017 15:24 UTC,,57.99,98,4.99,138,18.01,13.5,,154,14.26,,18.01,,,148,57.42,,SE,
OJIM4,09/20/2017 16:24 UTC,,59,98,5.99,137,23,13.8,,156,14.26,,23,,,121,58.43,,SE,
OJIM4,09/20/2017 17:24 UTC,,59,98,5.99,141,23,14,,200,14.26,,23,,,126,58.43,,SE,
OJIM4,09/20/2017 18:24 UTC,,60.01,98,4,145,23,13.7,,171,14.26,,23,,,126,59.44,,SE,
OJIM4,09/20/2017 19:24 UTC,,59,98,4.99,135,18.99,13.6,,82,14.26,,18.99,,,130,58.43,,SE,
OJIM4,09/20/2017 20:24 UTC,,60.01,97,4.99,154,14,13.6,,48,14.26,,14,,,143,59.15,,SSE,
OJIM4,09/20/2017 21:24 UTC,,61,98,4.99,163,13,13.5,,50,14.27,,13,,,153,60.43,,SSE,
OJIM4,09/20/2017 22:24 UTC,,63,98,5.99,190,18.01,13.5,,33,14.27,,18.01,,,197,62.42,,S,
OJIM4,09/20/2017 23:24 UTC,,64,97,7,204,17,13.5,,48,14.27,,17,,,183,63.12,,SSW,
OJIM4,09/21/2017 00:24 UTC,,63,98,5.99,219,14,13.3,,9,14.27,,14,,,238,62.42,,SW,
OJIM4,09/21/2017 01:24 UTC,,60.01,99,5.99,307,13,13.2,,0,14.27,,13,,,304,59.73,,NW,
OJIM4,09/21/2017 02:24 UTC,,60.01,99,7,311,12.01,13.1,,0,14.27,,12.01,,,303,59.73,,NW,
OJIM4,09/21/2017 03:24 UTC,,59,99,7,308,10,13.1,,0,14.27,,10,,,304,58.72,,NW,
OJIM4,09/21/2017 04:24 UTC,,60.01,99,4,333,11.01,13,,0,14.27,,11.01,,,311,59.73,,NNW,
OJIM4,09/21/2017 05:24 UTC,,57.99,99,4.99,305,10,13,,0,14.28,,10,,,292,57.71,,NW,
OJIM4,09/21/2017 06:24 UTC,,57.99,99,4.99,312,11.01,13,,0,14.28,,11.01,,,303,57.71,,NW,
OJIM4,09/21/2017 07:24 UTC,,57,100,8.01,314,11.01,13,,0,14.28,,11.01,,,310,57,,NW,
OJIM4,09/21/2017 08:24 UTC,,57,96,8.99,327,12.01,13,,0,14.28,,12.01,,,323,55.86,,NNW,
OJIM4,09/21/2017 09:24 UTC,,55.99,97,5.99,319,11.01,13,,0,14.28,,11.01,,,332,55.14,,NW,
OJIM4,09/21/2017 10:24 UTC,,55.99,92,4.99,0,8.99,12.9,,0,14.28,,8.99,,,324,53.68,,N,
OJIM4,09/21/2017 11:24 UTC,,54,95,7,120,8.01,12.9,,0,14.29,,8.01,,,48,52.58,,ESE,
OJIM4,09/21/2017 12:24 UTC,,55,95,5.99,111,10,13,,15,14.29,,10,,,113,53.58,,ESE,
OJIM4,09/21/2017 13:24 UTC,,59,91,3,123,8.01,13.6,,121,14.29,,8.01,,,108,56.35,,ESE,
OJIM4,09/21/2017 14:24 UTC,,62.01,85,3,119,8.99,13.6,,354,14.29,,8.99,,,95,57.41,,ESE,
OJIM4,09/21/2017 15:24 UTC,,64,82,1.01,116,7,13.4,,483,14.29,,7,,,83,58.35,,ESE,
OJIM4,09/21/2017 16:24 UTC,,64.99,73,3,149,8.99,13.3,,597,14.29,,8.99,,,138,56.07,,SSE,
OJIM4,09/21/2017 17:24 UTC,,66,63,3,144,11.01,13.3,,609,14.29,,11.01,,,167,52.97,,SE,
OJIM4,09/21/2017 18:24 UTC,,66.99,61,3,127,8.99,13.3,,689,14.29,,8.99,,,141,53.02,,SE,
OJIM4,09/21/2017 19:24 UTC,,64.99,59,4,113,10,13.3,,657,14.29,,10,,,90,50.23,,ESE,
OJIM4,09/21/2017 20:24 UTC,,66,54,3,109,11.01,13.5,,575,14.29,,11.01,,,99,48.79,,ESE,
OJIM4,09/21/2017 21:24 UTC,,64.99,51,4,106,12.01,13.3,,398,14.29,,12.01,,,105,46.32,,ESE,
OJIM4,09/21/2017 22:24 UTC,,63,57,4,101,13,13.4,,150,14.29,,13,,,91,47.43,,E,
OJIM4,09/21/2017 23:24 UTC,,57.99,62,7,115,14,13.4,,119,14.29,,14,,,115,44.94,,ESE,
OJIM4,09/22/2017 00:24 UTC,,55,83,4.99,110,14.99,13.2,,11,14.29,,14.99,,,110,49.88,,ESE,
OJIM4,09/22/2017 01:24 UTC,,54,90,3,109,11.01,13.1,,0,14.29,,11.01,,,109,51.1,,ESE,
OJIM4,09/22/2017 02:24 UTC,,54,98,3,141,12.01,13.1,,0,14.29,,12.01,,,143,53.44,,SE,
OJIM4,09/22/2017 03:24 UTC,,55,98,3,136,11.01,13,,0,14.29,,11.01,,,125,54.44,,SE,
OJIM4,09/22/2017 04:24 UTC,,55.99,97,3,144,13,13,,0,14.29,,13,,,119,55.14,,SE,
OJIM4,09/22/2017 05:24 UTC,,57.99,96,4,148,10,13,,0,14.29,,10,,,194,56.84,,SSE,
OJIM4,09/22/2017 06:24 UTC,,57.99,98,4.99,143,13,13,,0,14.29,,13,,,137,57.42,,SE,
OJIM4,09/22/2017 07:24 UTC,,59,98,5.99,147,13,12.9,,0,14.29,,13,,,133,58.43,,SSE,
OJIM4,09/22/2017 08:24 UTC,,59,99,4,149,14,12.9,,0,14.29,,14,,,131,58.72,,SSE,
OJIM4,09/22/2017 09:24 UTC,,60.01,99,7,161,14,12.9,,0,14.29,,14,,,164,59.73,,SSE,
OJIM4,09/22/2017 10:24 UTC,,61,99,4.99,169,14,12.9,,0,14.29,,14,,,198,60.71,,S,
OJIM4,09/22/2017 11:24 UTC,,62.01,99,5.99,167,14,12.9,,0,14.29,,14,,,160,61.72,,SSE,
OJIM4,09/22/2017 12:24 UTC,,62.01,99,7,174,13,13,,22,14.29,,13,,,180,61.72,,S,
OJIM4,09/22/2017 13:24 UTC,,66,93,5.99,209,15.99,13.2,,63,14.29,,15.99,,,192,63.9,,SSW,
OJIM4,09/22/2017 14:24 UTC,,66.99,91,4.99,230,14.99,13.6,,141,14.29,,14.99,,,214,64.26,,SW,
OJIM4,09/22/2017 15:24 UTC,,66.99,91,8.99,218,25.99,13.4,,57,14.3,,25.99,,,240,64.26,,SW,
OJIM4,09/22/2017 16:24 UTC,,64,97,8.01,295,22.01,13.3,,4,14.5,,22.01,,,237,63.12,,WNW,
OJIM4,09/22/2017 17:24 UTC,,64,95,8.99,132,22.01,13.4,,59,14.53,,22.01,,,350,62.53,,SE,
OJIM4,09/22/2017 18:24 UTC,,66,90,5.99,197,24.99,13.8,,206,14.53,,24.99,,,219,62.96,,SSW,
OJIM4,09/22/2017 19:24 UTC,,64.99,91,4.99,161,14.99,14,,234,14.53,,14.99,,,176,62.28,,SSE,
OJIM4,09/22/2017 20:24 UTC,,68,84,4.99,154,8.99,13.7,,262,14.53,,8.99,,,147,62.96,,SSE,
OJIM4,09/22/2017 21:24 UTC,,68,83,4.99,148,11.01,13.5,,282,14.53,,11.01,,,142,62.61,,SSE,
OJIM4,09/22/2017 22:24 UTC,,66,84,4.99,133,14,13.5,,150,14.53,,14,,,113,60.99,,SE,
OJIM4,09/22/2017 23:24 UTC,,63,89,4,143,14,13.5,,110,14.53,,14,,,120,59.68,,SE,
OJIM4,09/23/2017 00:24 UTC,,60.01,96,4.99,136,8.99,13.3,,9,14.53,,8.99,,,135,58.86,,SE,
OJIM4,09/23/2017 01:24 UTC,,60.01,98,4.99,136,11.01,13.2,,0,14.53,,11.01,,,127,59.44,,SE,
OJIM4,09/23/2017 02:24 UTC,,62.01,91,4,143,14.99,13.1,,0,14.53,,14.99,,,145,59.33,,SE,
OJIM4,09/23/2017 03:24 UTC,,61,92,4,137,11.01,13.1,,0,14.53,,11.01,,,176,58.64,,SE,
OJIM4,09/23/2017 04:24 UTC,,62.01,87,4,134,14,13.1,,0,14.53,,14,,,112,58.06,,SE,
OJIM4,09/23/2017 05:24 UTC,,61,90,4.99,145,15.99,13,,0,14.53,,15.99,,,131,58.02,,SE,
