Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677640	2018-05-30	05:54:00	3.54	19.988	8.443	95.09011	0.984
1527678240	2018-05-30	06:04:00	3.54	19.963	8.483	95.493064	0.983
1527678840	2018-05-30	06:14:00	3.54	19.879	8.545	96.030098	0.983
1527679440	2018-05-30	06:24:00	3.54	19.611	8.653	96.724362	0.984
1527680040	2018-05-30	06:34:00	3.54	19.393	8.713	96.970001	0.982
1527680640	2018-05-30	06:44:00	3.54	19.183	8.755	97.026372	0.982
1527681240	2018-05-30	06:54:00	3.54	18.873	8.81	97.025941	0.982
1527681840	2018-05-30	07:04:00	3.54	18.453	8.879	96.954235	0.982
1527682440	2018-05-30	07:14:00	3.54	18.006	8.971	97.066196	0.984
1527683040	2018-05-30	07:24:00	3.54	17.644	9.032	96.999641	0.984
1527683640	2018-05-30	07:34:00	3.54	17.441	9.067	96.96699	0.984
1527684240	2018-05-30	07:44:00	3.54	17.331	9.065	96.724423	0.984
1527684840	2018-05-30	07:54:00	3.54	17.263	9.091	96.864777	0.984
1527685440	2018-05-30	08:04:00	3.54	17.365	9.066	96.803454	0.983
1527686040	2018-05-30	08:14:00	3.54	17.399	9.063	96.839769	0.983
1527686640	2018-05-30	08:24:00	3.54	17.323	9.076	96.825693	0.984
1527687240	2018-05-30	08:34:00	3.54	17.407	9.053	96.748982	0.984
1527687840	2018-05-30	08:44:00	3.54	17.458	9.06	96.926301	0.984
1527688440	2018-05-30	08:54:00	3.54	17.686	9.012	96.868905	0.984
1527689040	2018-05-30	09:04:00	3.54	17.821	8.99	96.902049	0.984
1527689640	2018-05-30	09:14:00	3.54	17.947	8.965	96.88366	0.984
1527690240	2018-05-30	09:24:00	3.54	18.158	8.918	96.794292	0.983
1527690840	2018-05-30	09:34:00	3.54	18.251	8.904	96.826648	0.983
1527691440	2018-05-30	09:44:00	3.54	18.503	8.862	96.867339	0.983
1527692040	2018-05-30	09:54:00	3.54	18.696	8.84	97.007233	0.984
1527692640	2018-05-30	10:04:00	3.54	19.049	8.785	97.095835	0.984
1527693240	2018-05-30	10:14:00	3.54	6.801	11.35	95.265315	0.987
1527693840	2018-05-30	10:24:00	3.54	5.836	11.693	95.784202	0.988
1527694440	2018-05-30	10:34:00	3.54	5.669	11.806	96.299095	0.989
1527695040	2018-05-30	10:44:00	3.54	5.62	11.833	96.398624	0.988
1527695640	2018-05-30	10:54:00	3.54	5.58	11.83	96.275706	0.988
1527696240	2018-05-30	11:04:00	3.54	5.521	11.923	96.886219	0.988
1527696840	2018-05-30	11:14:00	3.54	5.491	11.926	96.836189	0.988
1527697440	2018-05-30	11:24:00	3.54	5.57	11.831	96.259227	0.988
1527698040	2018-05-30	11:34:00	3.54	5.521	11.88	96.536802	0.988
1527698640	2018-05-30	11:44:00	3.54	5.55	11.854	96.397034	0.988
1527699240	2018-05-30	11:54:00	3.54	5.62	11.829	96.366038	0.988
1527699840	2018-05-30	12:04:00	3.54	5.57	11.858	96.478904	0.988
1527700440	2018-05-30	12:14:00	3.54	5.57	11.866	96.543994	0.988
1527701040	2018-05-30	12:24:00	3.54	5.659	11.867	96.771952	0.988
1527701640	2018-05-30	12:34:00	3.54	5.748	11.876	97.065471	0.988
1527702240	2018-05-30	12:44:00	3.54	5.846	11.86	97.17692	0.988
1527702840	2018-05-30	12:54:00	3.54	5.797	11.83	96.810285	0.988
1527703440	2018-05-30	13:04:00	3.54	5.738	11.84	96.746569	0.988
1527704040	2018-05-30	13:14:00	3.53	5.866	11.839	97.054219	0.988
1527704640	2018-05-30	13:24:00	3.54	5.807	11.843	96.941352	0.988
1527705240	2018-05-30	13:34:00	3.54	5.768	11.919	97.466586	0.988
1527705840	2018-05-30	13:44:00	3.53	5.807	11.853	97.023207	0.988
1527706440	2018-05-30	13:54:00	3.53	5.807	11.882	97.260588	0.988
1527707040	2018-05-30	14:04:00	3.53	5.787	11.864	97.063799	0.988
1527707640	2018-05-30	14:14:00	3.53	5.758	11.874	97.073863	0.988
1527708240	2018-05-30	14:24:00	3.53	5.777	11.895	97.292635	0.988
1527708840	2018-05-30	14:34:00	3.53	5.768	11.841	96.828748	0.988
1527709440	2018-05-30	14:44:00	3.53	5.777	11.842	96.859132	0.988
1527710040	2018-05-30	14:54:00	3.53	5.758	11.826	96.681447	0.988
1527710640	2018-05-30	15:04:00	3.53	5.689	11.838	96.609412	0.988
1527711240	2018-05-30	15:14:00	3.53	5.639	11.86	96.665487	0.988
1527711840	2018-05-30	15:24:00	3.53	5.62	11.859	96.610435	0.988
1527712440	2018-05-30	15:34:00	3.53	5.649	11.824	96.396683	0.988
1527713040	2018-05-30	15:44:00	3.53	5.639	11.832	96.437272	0.988
1527713640	2018-05-30	15:54:00	3.53	5.669	11.811	96.339879	0.988
1527714240	2018-05-30	16:04:00	3.53	5.61	11.838	96.414718	0.988
1527714840	2018-05-30	16:14:00	3.53	5.639	11.853	96.608434	0.988
1527715440	2018-05-30	16:24:00	3.53	5.669	11.805	96.290938	0.988
1527716040	2018-05-30	16:34:00	3.53	5.56	11.82	96.145136	0.988
1527716640	2018-05-30	16:44:00	3.53	5.531	11.825	96.114468	0.988
1527717240	2018-05-30	16:54:00	3.53	5.541	11.803	95.960203	0.988
1527717840	2018-05-30	17:04:00	3.53	5.452	11.804	95.749862	0.988
1527718440	2018-05-30	17:14:00	3.53	5.432	11.798	95.652142	0.988
1527719040	2018-05-30	17:24:00	3.53	5.452	11.784	95.587629	0.987
1527719640	2018-05-30	17:34:00	3.53	5.372	11.819	95.675028	0.988
1527720240	2018-05-30	17:44:00	3.53	5.402	11.812	95.691997	0.988
