Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677580	2018-05-30	05:53:00	3.54	19.304	8.618	95.741185	0.985
1527678180	2018-05-30	06:03:00	3.54	19.237	8.674	96.233388	0.984
1527678780	2018-05-30	06:13:00	3.54	19.145	8.733	96.708401	0.984
1527679380	2018-05-30	06:23:00	3.54	18.977	8.817	97.307741	0.985
1527679980	2018-05-30	06:33:00	3.54	18.851	8.861	97.544104	0.984
1527680580	2018-05-30	06:43:00	3.54	18.691	8.884	97.480168	0.984
1527681180	2018-05-30	06:53:00	3.54	18.439	8.93	97.483275	0.984
1527681780	2018-05-30	07:03:00	3.54	17.976	9.028	97.622707	0.985
1527682380	2018-05-30	07:13:00	3.54	17.571	9.1	97.582444	0.984
1527682980	2018-05-30	07:23:00	3.54	17.19	9.166	97.515586	0.985
1527683580	2018-05-30	07:33:00	3.54	16.868	9.228	97.517107	0.985
1527684180	2018-05-30	07:43:00	3.54	16.716	9.239	97.322645	0.985
1527684780	2018-05-30	07:53:00	3.54	16.665	9.263	97.470984	0.985
1527685380	2018-05-30	08:03:00	3.54	17.182	9.162	97.456787	0.985
1527685980	2018-05-30	08:13:00	3.54	17.613	9.094	97.602897	0.985
1527686580	2018-05-30	08:23:00	3.54	17.622	9.095	97.631804	0.985
1527687180	2018-05-30	08:33:00	3.54	17.596	9.097	97.600761	0.985
1527687780	2018-05-30	08:43:00	3.54	17.664	9.076	97.51249	0.985
1527688380	2018-05-30	08:53:00	3.54	17.774	9.051	97.465038	0.984
1527688980	2018-05-30	09:03:00	3.54	17.917	9.032	97.54748	0.985
1527689580	2018-05-30	09:13:00	3.54	18.044	9.005	97.510182	0.984
1527690180	2018-05-30	09:23:00	3.54	18.229	8.966	97.456957	0.984
1527690780	2018-05-30	09:33:00	3.54	18.279	8.968	97.57852	0.985
1527691380	2018-05-30	09:43:00	3.54	18.448	8.944	97.654038	0.985
1527691980	2018-05-30	09:53:00	3.54	18.717	8.893	97.630492	0.984
1527692580	2018-05-30	10:03:00	3.54	14.695	9.723	98.094201	0.979
1527693180	2018-05-30	10:13:00	3.54	5.798	11.5	94.112141	0.989
1527693780	2018-05-30	10:23:00	3.54	5.104	11.775	94.663818	0.989
1527694380	2018-05-30	10:33:00	3.54	4.984	11.844	94.923937	0.989
1527694980	2018-05-30	10:43:00	3.54	4.934	11.89	95.169455	0.989
1527695580	2018-05-30	10:53:00	3.54	4.984	11.872	95.148343	0.989
1527696180	2018-05-30	11:03:00	3.54	4.944	11.859	94.945888	0.989
1527696780	2018-05-30	11:13:00	3.54	4.944	11.869	95.025951	0.989
1527697380	2018-05-30	11:23:00	3.54	4.944	11.899	95.266137	0.989
1527697980	2018-05-30	11:33:00	3.54	4.954	11.893	95.242734	0.989
1527698580	2018-05-30	11:43:00	3.54	4.964	11.888	95.227319	0.989
1527699180	2018-05-30	11:53:00	3.54	5.084	11.852	95.2337	0.989
1527699780	2018-05-30	12:03:00	3.54	5.034	11.866	95.223202	0.988
1527700380	2018-05-30	12:13:00	3.54	5.044	11.842	95.05515	0.988
1527700980	2018-05-30	12:23:00	3.53	4.994	11.871	95.164925	0.989
1527701580	2018-05-30	12:33:00	3.54	5.084	11.87	95.378334	0.988
1527702180	2018-05-30	12:43:00	3.53	5.184	11.854	95.495638	0.988
1527702780	2018-05-30	12:53:00	3.53	5.104	11.842	95.202457	0.988
1527703380	2018-05-30	13:03:00	3.53	5.054	11.894	95.497206	0.988
1527703980	2018-05-30	13:13:00	3.53	5.174	11.848	95.42272	0.988
1527704580	2018-05-30	13:23:00	3.53	5.184	11.86	95.543974	0.988
1527705180	2018-05-30	13:33:00	3.53	5.204	11.866	95.641555	0.988
1527705780	2018-05-30	13:43:00	3.53	5.224	11.827	95.3763	0.988
1527706380	2018-05-30	13:53:00	3.53	5.154	11.882	95.647252	0.988
1527706980	2018-05-30	14:03:00	3.53	5.243	11.846	95.576238	0.988
1527707580	2018-05-30	14:13:00	3.53	5.214	11.877	95.754864	0.988
1527708180	2018-05-30	14:23:00	3.53	5.204	11.868	95.657675	0.988
1527708780	2018-05-30	14:33:00	3.53	5.214	11.871	95.706491	0.988
1527709380	2018-05-30	14:43:00	3.53	5.194	11.878	95.713628	0.988
1527709980	2018-05-30	14:53:00	3.53	5.273	11.837	95.577345	0.988
1527710580	2018-05-30	15:03:00	3.53	5.263	11.819	95.407467	0.987
1527711180	2018-05-30	15:13:00	3.53	5.253	11.841	95.560477	0.988
1527711780	2018-05-30	15:23:00	3.53	5.253	11.831	95.479774	0.988
1527712380	2018-05-30	15:33:00	3.53	5.233	11.841	95.511319	0.988
1527712980	2018-05-30	15:43:00	3.53	5.184	11.851	95.47147	0.988
1527713580	2018-05-30	15:53:00	3.53	5.154	11.863	95.494307	0.988
1527714180	2018-05-30	16:03:00	3.53	5.164	11.86	95.494761	0.988
1527714780	2018-05-30	16:13:00	3.53	5.204	11.851	95.520653	0.988
1527715380	2018-05-30	16:23:00	3.53	5.233	11.833	95.44679	0.988
1527715980	2018-05-30	16:33:00	3.53	5.194	11.854	95.520235	0.988
1527716580	2018-05-30	16:43:00	3.53	5.194	11.823	95.270435	0.987
1527717180	2018-05-30	16:53:00	3.53	5.114	11.841	95.218973	0.988
1527717780	2018-05-30	17:03:00	3.53	5.074	11.857	95.249293	0.988
1527718380	2018-05-30	17:13:00	3.53	5.064	11.846	95.136369	0.988
1527718980	2018-05-30	17:23:00	3.53	5.054	11.844	95.095755	0.988
1527719580	2018-05-30	17:33:00	3.53	5.004	11.865	95.14141	0.988
1527720180	2018-05-30	17:43:00	3.53	4.984	11.855	95.012096	0.988
1527720780	2018-05-30	17:53:00	3.52	4.944	11.864	94.985919	0.988
1527721380	2018-05-30	18:03:00	3.53	4.934	11.874	95.041389	0.988
1527721980	2018-05-30	18:13:00	3.53	5.074	11.834	95.06453	0.988
1527722580	2018-05-30	18:23:00	3.52	5.024	11.861	95.158495	0.987
1527723180	2018-05-30	18:33:00	3.52	5.094	11.839	95.153789	0.988
1527723780	2018-05-30	18:43:00	3.52	5.014	11.867	95.182039	0.988
1527724380	2018-05-30	18:53:00	3.52	5.014	11.854	95.077769	0.987
1527724980	2018-05-30	19:03:00	3.52	4.994	11.842	94.932444	0.988
1527725580	2018-05-30	19:13:00	3.52	5.014	11.842	94.981521	0.987
1527726180	2018-05-30	19:23:00	3.52	5.034	11.821	94.862083	0.987
1527726780	2018-05-30	19:33:00	3.52	4.954	11.852	94.914394	0.987
1527727380	2018-05-30	19:43:00	3.52	4.894	11.863	94.85508	0.988
1527727980	2018-05-30	19:53:00	3.52	4.894	11.863	94.85508	0.987
1527728580	2018-05-30	20:03:00	3.52	4.964	11.815	94.642561	0.987
1527729180	2018-05-30	20:13:00	3.52	4.944	11.842	94.809782	0.987
1527729780	2018-05-30	20:23:00	3.52	4.944	11.822	94.649658	0.987
1527730380	2018-05-30	20:33:00	3.52	4.934	11.827	94.665193	0.987
1527730980	2018-05-30	20:43:00	3.52	4.994	11.814	94.707979	0.987
1527731580	2018-05-30	20:53:00	3.52	4.954	11.824	94.690162	0.987
1527732180	2018-05-30	21:03:00	3.52	4.984	11.798	94.555269	0.987
1527732780	2018-05-30	21:13:00	3.52	4.914	11.825	94.600207	0.987
1527733380	2018-05-30	21:23:00	3.52	4.884	11.832	94.58271	0.988
1527733980	2018-05-30	21:33:00	3.52	4.904	11.815	94.495741	0.987
1527734580	2018-05-30	21:43:00	3.52	4.844	11.828	94.452798	0.987
1527735180	2018-05-30	21:53:00	3.52	4.864	11.834	94.549701	0.987
1527735780	2018-05-30	22:03:00	3.52	4.944	11.836	94.761745	0.988
1527736380	2018-05-30	22:13:00	3.52	5.054	11.833	95.007435	0.987
1527736980	2018-05-30	22:23:00	3.52	5.064	11.822	94.943623	0.987
1527737580	2018-05-30	22:33:00	3.52	5.104	11.812	94.961275	0.987
1527738180	2018-05-30	22:43:00	3.52	5.084	11.837	95.113171	0.987
