Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677580	2018-05-30	05:53:00	3.55	19.694	8.461	94.735408	0.988
1527678180	2018-05-30	06:03:00	3.55	19.426	8.562	95.352673	0.988
1527678780	2018-05-30	06:13:00	3.55	19.384	8.601	95.7062	0.988
1527679380	2018-05-30	06:23:00	3.55	19.191	8.679	96.199627	0.987
1527679980	2018-05-30	06:33:00	3.56	19.023	8.737	96.514581	0.988
1527680580	2018-05-30	06:43:00	3.55	18.838	8.769	96.505904	0.987
1527681180	2018-05-30	06:53:00	3.55	18.569	8.82	96.537998	0.988
1527681780	2018-05-30	07:03:00	3.55	18.233	8.879	96.519207	0.988
1527682380	2018-05-30	07:13:00	3.55	17.828	8.949	96.474036	0.988
1527682980	2018-05-30	07:23:00	3.55	17.397	9.03	96.483152	0.988
1527683580	2018-05-30	07:33:00	3.55	17.101	9.082	96.442819	0.987
1527684180	2018-05-30	07:43:00	3.55	16.974	9.077	96.134405	0.988
1527684780	2018-05-30	07:53:00	3.56	16.931	9.103	96.323108	0.988
1527685380	2018-05-30	08:03:00	3.55	16.94	9.115	96.468247	0.988
1527685980	2018-05-30	08:13:00	3.55	17.076	9.094	96.519884	0.988
1527686580	2018-05-30	08:23:00	3.55	17.042	9.096	96.472608	0.988
1527687180	2018-05-30	08:33:00	3.55	16.999	9.1	96.428373	0.988
1527687780	2018-05-30	08:43:00	3.55	17.033	9.106	96.560518	0.988
1527688380	2018-05-30	08:53:00	3.55	17.211	9.073	96.568403	0.988
1527688980	2018-05-30	09:03:00	3.55	17.541	8.999	96.43946	0.988
1527689580	2018-05-30	09:13:00	3.55	17.744	8.971	96.543774	0.987
1527690180	2018-05-30	09:23:00	3.55	18.039	8.917	96.547362	0.988
1527690780	2018-05-30	09:33:00	3.55	18.267	8.888	96.684315	0.988
1527691380	2018-05-30	09:43:00	3.55	18.544	8.831	96.609185	0.987
1527691980	2018-05-30	09:53:00	3.55	18.83	8.79	96.721324	0.988
1527692580	2018-05-30	10:03:00	3.55	17.397	9.277	99.122281	0.952
1527693180	2018-05-30	10:13:00	3.55	6.355	11.31	93.872668	0.996
1527693780	2018-05-30	10:23:00	3.55	5.539	11.622	94.48381	0.997
1527694380	2018-05-30	10:33:00	3.55	5.381	11.732	94.9927	0.997
1527694980	2018-05-30	10:43:00	3.55	5.331	11.759	95.089171	0.998
1527695580	2018-05-30	10:53:00	3.55	5.252	11.76	94.904342	0.997
1527696180	2018-05-30	11:03:00	3.55	5.262	11.768	94.993333	0.997
1527696780	2018-05-30	11:13:00	3.55	5.252	11.749	94.81557	0.997
1527697380	2018-05-30	11:23:00	3.55	5.291	11.747	94.894548	0.997
1527697980	2018-05-30	11:33:00	3.55	5.271	11.764	94.983025	0.997
1527698580	2018-05-30	11:43:00	3.55	5.301	11.766	95.072467	0.997
1527699180	2018-05-30	11:53:00	3.55	5.391	11.709	94.830802	0.996
1527699780	2018-05-30	12:03:00	3.55	5.301	11.768	95.088627	0.997
1527700380	2018-05-30	12:13:00	3.55	5.391	11.731	95.008979	0.997
1527700980	2018-05-30	12:23:00	3.55	5.351	11.755	95.105661	0.997
1527701580	2018-05-30	12:33:00	3.55	5.361	11.762	95.186731	0.997
1527702180	2018-05-30	12:43:00	3.55	5.361	11.757	95.146267	0.997
1527702780	2018-05-30	12:53:00	3.55	5.361	11.752	95.105804	0.997
1527703380	2018-05-30	13:03:00	3.55	5.311	11.756	95.016078	0.997
1527703980	2018-05-30	13:13:00	3.55	5.381	11.748	95.12225	0.997
1527704580	2018-05-30	13:23:00	3.55	5.401	11.758	95.252086	0.997
1527705180	2018-05-30	13:33:00	3.55	5.361	11.777	95.308122	0.997
1527705780	2018-05-30	13:43:00	3.54	5.361	11.761	95.178638	0.997
1527706380	2018-05-30	13:53:00	3.55	5.371	11.778	95.340685	0.997
1527706980	2018-05-30	14:03:00	3.54	5.46	11.731	95.177223	0.997
1527707580	2018-05-30	14:13:00	3.54	5.371	11.768	95.259737	0.997
1527708180	2018-05-30	14:23:00	3.54	5.371	11.761	95.203073	0.997
1527708780	2018-05-30	14:33:00	3.54	5.401	11.741	95.114368	0.997
1527709380	2018-05-30	14:43:00	3.54	5.381	11.745	95.09796	0.997
1527709980	2018-05-30	14:53:00	3.54	5.321	11.778	95.218351	0.997
1527710580	2018-05-30	15:03:00	3.54	5.311	11.782	95.226219	0.997
1527711180	2018-05-30	15:13:00	3.54	5.301	11.786	95.234072	0.997
1527711780	2018-05-30	15:23:00	3.54	5.371	11.752	95.13022	0.997
1527712380	2018-05-30	15:33:00	3.54	5.351	11.744	95.016664	0.996
1527712980	2018-05-30	15:43:00	3.54	5.271	11.774	95.063766	0.996
1527713580	2018-05-30	15:53:00	3.54	5.262	11.781	95.098271	0.996
1527714180	2018-05-30	16:03:00	3.54	5.381	11.718	94.879344	0.996
1527714780	2018-05-30	16:13:00	3.54	5.351	11.737	94.960029	0.997
1527715380	2018-05-30	16:23:00	3.54	5.331	11.749	95.008306	0.997
1527715980	2018-05-30	16:33:00	3.54	5.341	11.727	94.854762	0.997
1527716580	2018-05-30	16:43:00	3.54	5.242	11.772	94.976746	0.997
1527717180	2018-05-30	16:53:00	3.54	5.271	11.757	94.926507	0.997
1527717780	2018-05-30	17:03:00	3.54	5.321	11.728	94.81413	0.996
1527718380	2018-05-30	17:13:00	3.54	5.301	11.731	94.789657	0.996
1527718980	2018-05-30	17:23:00	3.54	5.291	11.737	94.813766	0.996
1527719580	2018-05-30	17:33:00	3.54	5.271	11.72	94.627767	0.996
1527720180	2018-05-30	17:43:00	3.54	5.192	11.738	94.580629	0.996
1527720780	2018-05-30	17:53:00	3.54	5.152	11.749	94.57176	0.996
1527721380	2018-05-30	18:03:00	3.54	5.132	11.759	94.603471	0.996
1527721980	2018-05-30	18:13:00	3.54	5.321	11.711	94.676695	0.996
1527722580	2018-05-30	18:23:00	3.54	5.252	11.764	94.936622	0.997
1527723180	2018-05-30	18:33:00	3.54	5.262	11.769	95.001405	0.996
1527723780	2018-05-30	18:43:00	3.54	5.331	11.736	94.903181	0.996
1527724380	2018-05-30	18:53:00	3.53	5.222	11.786	95.040772	0.997
1527724980	2018-05-30	19:03:00	3.54	5.291	11.743	94.862235	0.996
1527725580	2018-05-30	19:13:00	3.53	5.351	11.724	94.854851	0.997
1527726180	2018-05-30	19:23:00	3.53	5.281	11.762	94.991298	0.997
1527726780	2018-05-30	19:33:00	3.53	5.271	11.761	94.958803	0.997
1527727380	2018-05-30	19:43:00	3.53	5.301	11.745	94.902781	0.997
1527727980	2018-05-30	19:53:00	3.53	5.271	11.756	94.918433	0.996
1527728580	2018-05-30	20:03:00	3.53	5.321	11.73	94.830299	0.996
1527729180	2018-05-30	20:13:00	3.53	5.262	11.742	94.783456	0.996
1527729780	2018-05-30	20:23:00	3.53	5.281	11.735	94.773243	0.996
1527730380	2018-05-30	20:33:00	3.53	5.262	11.736	94.735023	0.996
1527730980	2018-05-30	20:43:00	3.53	5.232	11.766	94.903915	0.997
1527731580	2018-05-30	20:53:00	3.53	5.281	11.731	94.740939	0.996
1527732180	2018-05-30	21:03:00	3.53	5.232	11.759	94.847454	0.997
1527732780	2018-05-30	21:13:00	3.53	5.222	11.77	94.91175	0.997
1527733380	2018-05-30	21:23:00	3.53	5.242	11.751	94.807317	0.997
1527733980	2018-05-30	21:33:00	3.53	5.242	11.752	94.815385	0.996
1527734580	2018-05-30	21:43:00	3.53	5.192	11.771	94.846531	0.996
1527735180	2018-05-30	21:53:00	3.53	5.262	11.733	94.710806	0.996
1527735780	2018-05-30	22:03:00	3.53	5.252	11.761	94.912412	0.997
1527736380	2018-05-30	22:13:00	3.53	5.281	11.751	94.902461	0.996
1527736980	2018-05-30	22:23:00	3.53	5.271	11.751	94.878063	0.996
1527737580	2018-05-30	22:33:00	3.53	5.252	11.771	94.993113	0.996
1527738180	2018-05-30	22:43:00	3.53	5.262	11.773	95.033693	0.996
1527738780	2018-05-30	22:53:00	3.53	5.341	11.727	94.854762	0.996
1527739380	2018-05-30	23:03:00	3.53	5.311	11.744	94.91909	0.996
1527739980	2018-05-30	23:13:00	3.53	5.321	11.755	95.03241	0.996
1527740580	2018-05-30	23:23:00	3.53	5.331	11.727	94.830403	0.996
1527741180	2018-05-30	23:33:00	3.53	5.331	11.728	94.838489	0.996
1527741780	2018-05-30	23:43:00	3.53	5.301	11.75	94.943183	0.997
1527742380	2018-05-30	23:53:00	3.53	5.242	11.783	95.065494	0.996
1527742980	2018-05-31	00:03:00	3.53	5.301	11.772	95.120949	0.996
1527743580	2018-05-31	00:13:00	3.53	5.331	11.731	94.862749	0.996
1527744180	2018-05-31	00:23:00	3.53	5.212	11.752	94.74221	0.996
1527744780	2018-05-31	00:33:00	3.53	5.202	11.748	94.685583	0.996
1527745380	2018-05-31	00:43:00	3.53	5.182	11.748	94.636829	0.996
1527745980	2018-05-31	00:53:00	3.53	5.252	11.753	94.847851	0.997
1527746580	2018-05-31	01:03:00	3.53	5.122	11.78	94.747988	0.997
1527747180	2018-05-31	01:13:00	3.52	5.132	11.754	94.563245	0.996
1527747780	2018-05-31	01:23:00	3.53	5.192	11.728	94.500052	0.996
1527748380	2018-05-31	01:33:00	3.52	5.162	11.74	94.52367	0.997
1527748980	2018-05-31	01:43:00	3.52	5.152	11.739	94.491266	0.997
