Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677460	2018-05-30	05:51:00	3.54	20.077	8.395	94.717066	0.968
1527678060	2018-05-30	06:01:00	3.54	19.809	8.5	95.391046	0.968
1527678660	2018-05-30	06:11:00	3.54	19.692	8.537	95.582535	0.968
1527679260	2018-05-30	06:21:00	3.54	19.398	8.657	96.35644	0.968
1527679860	2018-05-30	06:31:00	3.54	19.129	8.711	96.433633	0.968
1527680460	2018-05-30	06:41:00	3.54	19.045	8.715	96.314377	0.968
1527681060	2018-05-30	06:51:00	3.54	18.886	8.755	96.445621	0.968
1527681660	2018-05-30	07:01:00	3.54	18.793	8.765	96.37387	0.969
1527682260	2018-05-30	07:11:00	3.54	18.516	8.815	96.379138	0.969
1527682860	2018-05-30	07:21:00	3.54	18.229	8.866	96.369996	0.969
1527683460	2018-05-30	07:31:00	3.54	17.901	8.919	96.295333	0.969
1527684060	2018-05-30	07:41:00	3.54	17.596	8.964	96.173818	0.97
1527684660	2018-05-30	07:51:00	3.54	17.453	8.992	96.188843	0.969
1527685260	2018-05-30	08:01:00	3.54	18.204	8.863	96.288067	0.969
1527685860	2018-05-30	08:11:00	3.54	18.936	8.74	96.377932	0.968
1527686460	2018-05-30	08:21:00	3.54	18.491	8.841	96.614154	0.969
1527687060	2018-05-30	08:31:00	3.54	18.364	8.844	96.396709	0.969
1527687660	2018-05-30	08:41:00	3.54	19.129	8.698	96.289719	0.968
1527688260	2018-05-30	08:51:00	3.54	19.842	8.581	96.363519	0.968
1527688860	2018-05-30	09:01:00	3.54	20.052	8.555	96.474304	0.967
1527689460	2018-05-30	09:11:00	3.54	20.228	8.53	96.529213	0.967
1527690060	2018-05-30	09:21:00	3.54	20.47	8.493	96.572037	0.967
1527690660	2018-05-30	09:31:00	3.54	20.596	8.479	96.652933	0.967
1527691260	2018-05-30	09:41:00	3.54	20.897	8.424	96.596303	0.967
1527691860	2018-05-30	09:51:00	3.54	21.29	8.427	97.376668	0.967
1527692460	2018-05-30	10:01:00	3.54	7.874	10.679	92.046299	0.979
1527693060	2018-05-30	10:11:00	3.54	4.834	11.419	91.163085	0.985
