Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677700	2018-05-30	05:55:00	3.55	19.27	8.704	96.630432	1.009
1527678300	2018-05-30	06:05:00	3.55	19.186	8.713	96.566753	1.009
1527678900	2018-05-30	06:15:00	3.55	18.96	8.768	96.733677	1.009
1527679500	2018-05-30	06:25:00	3.55	18.548	8.874	97.087508	1.009
1527680100	2018-05-30	06:35:00	3.55	18.212	8.95	97.249176	1.01
1527680700	2018-05-30	06:45:00	3.55	17.68	9.051	97.276051	1.01
1527681300	2018-05-30	06:55:00	3.55	16.987	9.172	97.166951	1.01
1527681900	2018-05-30	07:05:00	3.55	16.094	9.343	97.13458	1.01
1527682500	2018-05-30	07:15:00	3.55	15.186	9.543	97.306417	1.011
1527683100	2018-05-30	07:25:00	3.55	14.574	9.651	97.111904	1.01
1527683700	2018-05-30	07:35:00	3.55	14.21	9.738	97.211456	1.011
1527684300	2018-05-30	07:45:00	3.55	14.106	9.736	96.970101	1.011
1527684900	2018-05-30	07:55:00	3.54	14.366	9.7	97.163174	1.011
1527685500	2018-05-30	08:05:00	3.54	14.669	9.631	97.11114	1.01
1527686100	2018-05-30	08:15:00	3.54	14.868	9.579	97.004789	1.01
1527686700	2018-05-30	08:25:00	3.54	14.859	9.586	97.056751	1.01
1527687300	2018-05-30	08:35:00	3.54	15.212	9.526	97.187489	1.01
1527687900	2018-05-30	08:45:00	3.54	15.709	9.414	97.073954	1.009
1527688500	2018-05-30	08:55:00	3.54	16.051	9.35	97.118681	1.01
1527689100	2018-05-30	09:05:00	3.54	16.469	9.257	97.006814	1.009
1527689700	2018-05-30	09:15:00	3.54	16.936	9.169	97.031634	1.009
1527690300	2018-05-30	09:25:00	3.54	17.325	9.09	96.979081	1.009
1527690900	2018-05-30	09:35:00	3.54	17.317	9.107	97.144294	1.009
1527691500	2018-05-30	09:45:00	3.54	17.435	9.075	97.040466	1.009
1527692100	2018-05-30	09:55:00	3.54	17.528	9.06	97.067037	1.009
1527692700	2018-05-30	10:05:00	3.54	17.756	9.019	97.084382	1.009
1527693300	2018-05-30	10:15:00	3.54	10.376	11.132	101.881159	1.011
1527693900	2018-05-30	10:25:00	3.54	8.846	11.651	102.824613	1.013
1527694500	2018-05-30	10:35:00	3.54	9.265	11.816	105.334582	1.013
1527695100	2018-05-30	10:45:00	3.54	9.983	11.685	105.958466	1.013
1527695700	2018-05-30	10:55:00	3.54	9.901	11.701	105.898275	1.013
1527696300	2018-05-30	11:05:00	3.54	10.02	11.676	105.969314	1.012
1527696900	2018-05-30	11:15:00	3.54	10.02	11.661	105.833176	1.012
1527697500	2018-05-30	11:25:00	3.54	10.002	11.652	105.706604	1.012
1527698100	2018-05-30	11:35:00	3.54	9.846	11.664	105.426215	1.012
1527698700	2018-05-30	11:45:00	3.54	9.754	11.698	105.503461	1.012
1527699300	2018-05-30	11:55:00	3.54	9.625	11.708	105.270988	1.012
1527699900	2018-05-30	12:05:00	3.54	9.947	11.896	107.780159	1.014
1527700500	2018-05-30	12:15:00	3.54	9.708	11.816	106.451548	1.013
1527701100	2018-05-30	12:25:00	3.54	9.809	11.827	106.805945	1.014
1527701700	2018-05-30	12:35:00	3.54	9.607	11.598	104.237356	1.011
1527702300	2018-05-30	12:45:00	3.54	9.107	11.673	103.666935	1.012
1527702900	2018-05-30	12:55:00	3.54	8.902	11.713	103.511248	1.012
1527703500	2018-05-30	13:05:00	3.54	8.632	11.767	103.313399	1.012
1527704100	2018-05-30	13:15:00	3.54	8.547	11.822	103.583011	1.012
1527704700	2018-05-30	13:25:00	3.54	8.538	11.806	103.420275	1.013
1527705300	2018-05-30	13:35:00	3.54	8.528	11.795	103.298889	1.013
1527705900	2018-05-30	13:45:00	3.54	8.547	11.834	103.688153	1.012
1527706500	2018-05-30	13:55:00	3.54	8.435	11.828	103.354576	1.012
1527707100	2018-05-30	14:05:00	3.54	8.453	11.803	103.181176	1.012
1527707700	2018-05-30	14:15:00	3.54	8.416	11.807	103.123508	1.012
1527708300	2018-05-30	14:25:00	3.54	8.425	11.806	103.137303	1.012
1527708900	2018-05-30	14:35:00	3.54	8.369	11.828	103.189073	1.012
1527709500	2018-05-30	14:45:00	3.54	8.388	11.816	103.131973	1.012
1527710100	2018-05-30	14:55:00	3.54	8.397	11.783	102.866425	1.012
1527710700	2018-05-30	15:05:00	3.53	8.35	11.829	103.150161	1.012
1527711300	2018-05-30	15:15:00	3.53	8.406	11.795	102.993691	1.012
1527711900	2018-05-30	15:25:00	3.53	8.406	11.804	103.072279	1.012
1527712500	2018-05-30	15:35:00	3.53	8.425	11.786	102.962583	1.012
1527713100	2018-05-30	15:45:00	3.53	8.35	11.828	103.141441	1.013
1527713700	2018-05-30	15:55:00	3.53	8.425	11.811	103.180983	1.012
1527714300	2018-05-30	16:05:00	3.53	8.472	11.784	103.062564	1.012
1527714900	2018-05-30	16:15:00	3.53	8.435	11.811	103.206027	1.012
1527715500	2018-05-30	16:25:00	3.53	8.425	11.813	103.198455	1.012
1527716100	2018-05-30	16:35:00	3.53	8.435	11.802	103.127384	1.012
1527716700	2018-05-30	16:45:00	3.53	8.416	11.819	103.228317	1.012
1527717300	2018-05-30	16:55:00	3.53	8.388	11.825	103.210526	1.011
1527717900	2018-05-30	17:05:00	3.53	8.444	11.813	103.246049	1.012
1527718500	2018-05-30	17:15:00	3.53	8.435	11.82	103.284671	1.012
1527719100	2018-05-30	17:25:00	3.53	8.425	11.834	103.381911	1.012
1527719700	2018-05-30	17:35:00	3.53	8.397	11.844	103.398959	1.012
1527720300	2018-05-30	17:45:00	3.53	8.303	11.892	103.581087	1.012
1527720900	2018-05-30	17:55:00	3.53	8.444	11.819	103.298489	1.011
1527721500	2018-05-30	18:05:00	3.53	8.444	11.852	103.58691	1.012
1527722100	2018-05-30	18:15:00	3.53	8.66	11.828	103.919292	1.011
1527722700	2018-05-30	18:25:00	3.53	10.531	11.933	109.608845	1.012
1527723300	2018-05-30	18:35:00	3.53	12.432	11.332	108.736169	1.01
1527723900	2018-05-30	18:45:00	3.53	12.511	11.322	108.834183	1.01
