Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527677760	2018-05-30	05:56:00	3.55	19.998	8.317	93.689672	1.113
1527678360	2018-05-30	06:06:00	3.55	19.629	8.446	94.444526	1.115
1527678960	2018-05-30	06:16:00	3.56	19.125	8.554	94.687947	1.114
1527679560	2018-05-30	06:26:00	3.55	18.688	8.684	95.279847	1.116
1527680160	2018-05-30	06:36:00	3.56	18.191	8.783	95.39353	1.118
1527680760	2018-05-30	06:46:00	3.55	17.565	8.91	95.533141	1.118
1527681360	2018-05-30	06:56:00	3.56	16.87	9.038	95.513278	1.118
1527681960	2018-05-30	07:06:00	3.55	16.086	9.183	95.454934	1.119
1527682560	2018-05-30	07:16:00	3.55	15.349	9.33	95.468755	1.115
1527683160	2018-05-30	07:26:00	3.56	14.893	9.4	95.243643	1.115
1527683760	2018-05-30	07:36:00	3.55	14.642	9.448	95.210012	1.116
1527684360	2018-05-30	07:46:00	3.55	14.512	9.469	95.15196	1.117
1527684960	2018-05-30	07:56:00	3.55	14.737	9.429	95.214883	1.118
1527685560	2018-05-30	08:06:00	3.55	14.893	9.398	95.223378	1.114
1527686160	2018-05-30	08:16:00	3.55	15.074	9.359	95.20002	1.114
1527686760	2018-05-30	08:26:00	3.55	15.186	9.335	95.185519	1.12
1527687360	2018-05-30	08:36:00	3.55	15.744	9.219	95.134238	1.119
1527687960	2018-05-30	08:46:00	3.55	16.231	9.113	95.018852	1.118
1527688560	2018-05-30	08:56:00	3.55	16.53	9.072	95.190426	1.119
1527689160	2018-05-30	09:06:00	3.55	16.794	9.027	95.245217	1.119
1527689760	2018-05-30	09:16:00	3.55	17.074	8.971	95.210439	1.114
1527690360	2018-05-30	09:26:00	3.55	17.413	8.899	95.115036	1.114
1527690960	2018-05-30	09:36:00	3.55	17.515	8.905	95.380705	1.115
1527691560	2018-05-30	09:46:00	3.55	17.76	8.851	95.283823	1.115
1527692160	2018-05-30	09:56:00	3.55	17.997	8.804	95.241635	1.118
1527692760	2018-05-30	10:06:00	3.55	18.216	8.781	95.420669	1.113
