Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527851220	2018-06-01	06:07:00	3.57	21.877	8.416	98.496969	0.954
1527851820	2018-06-01	06:17:00	3.57	21.81	8.426	98.486265	0.954
1527852420	2018-06-01	06:27:00	3.57	21.267	8.526	98.608874	0.955
1527853020	2018-06-01	06:37:00	3.56	20.631	8.614	98.391595	0.954
1527853620	2018-06-01	06:47:00	3.57	19.919	8.695	97.92502	0.955
1527854220	2018-06-01	06:57:00	3.56	19.215	8.813	97.863204	0.955
1527854820	2018-06-01	07:07:00	3.57	18.618	8.871	97.323308	0.955
1527855420	2018-06-01	07:17:00	3.57	17.919	8.992	97.249438	0.955
1527856020	2018-06-01	07:27:00	3.56	17.369	9.078	97.069273	0.957
1527856620	2018-06-01	07:37:00	3.56	16.75	9.199	97.100044	0.957
1527857220	2018-06-01	07:47:00	3.57	16.214	9.308	97.146693	0.956
1527857820	2018-06-01	07:57:00	3.56	15.693	9.435	97.387049	0.956
1527858420	2018-06-01	08:07:00	3.56	15.135	9.585	97.757498	0.957
1527859020	2018-06-01	08:17:00	3.56	14.748	9.689	97.994211	0.958
1527859620	2018-06-01	08:27:00	3.56	14.211	9.822	98.182783	0.958
1527860220	2018-06-01	08:37:00	3.56	13.811	9.902	98.115851	0.958
1527860820	2018-06-01	08:47:00	3.56	13.497	9.972	98.125511	0.958
1527861420	2018-06-01	08:57:00	3.56	13.357	10.013	98.223091	0.959
1527862020	2018-06-01	09:07:00	3.56	13.313	10.023	98.225005	0.959
1527862620	2018-06-01	09:17:00	3.56	13.27	10.046	98.356212	0.959
1527863220	2018-06-01	09:27:00	3.56	13.226	10.07	98.494595	0.959
1527863820	2018-06-01	09:37:00	3.56	11.309	9.929	92.986426	0.958
1527864420	2018-06-01	09:47:00	3.56	9.294	10.308	92.077064	0.962
1527865020	2018-06-01	09:57:00	3.56	9.081	10.287	91.422102	0.962
1527865620	2018-06-01	10:07:00	3.56	9.09	10.354	92.037406	0.962
1527866220	2018-06-01	10:17:00	3.56	9.034	10.482	93.050092	0.962
1527866820	2018-06-01	10:27:00	3.56	9.109	10.526	93.608963	0.962
1527867420	2018-06-01	10:37:00	3.56	9.109	10.566	93.964688	0.962
1527868020	2018-06-01	10:47:00	3.56	9.025	10.486	93.065489	0.962
