Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527851280	2018-06-01	06:08:00	3.55	22.027	8.4	98.594943	0.971
1527851880	2018-06-01	06:18:00	3.55	21.291	8.521	98.597212	0.971
1527852480	2018-06-01	06:28:00	3.55	20.145	8.708	98.51342	0.971
1527853080	2018-06-01	06:38:00	3.55	18.987	8.899	98.364246	0.973
1527853680	2018-06-01	06:48:00	3.55	17.884	9.048	97.784587	0.973
1527854280	2018-06-01	06:58:00	3.55	16.979	9.211	97.694198	0.973
1527854880	2018-06-01	07:08:00	3.55	16.128	9.352	97.428202	0.974
1527855480	2018-06-01	07:18:00	3.55	15.366	9.478	97.148004	0.975
1527856080	2018-06-01	07:28:00	3.55	14.651	9.604	96.930035	0.976
1527856680	2018-06-01	07:38:00	3.55	14.105	9.725	96.987443	0.976
1527857280	2018-06-01	07:48:00	3.55	13.652	9.843	97.189261	0.976
1527857880	2018-06-01	07:58:00	3.55	13.091	10.009	97.603517	0.977
1527858480	2018-06-01	08:08:00	3.55	12.642	10.105	97.552422	0.976
1527859080	2018-06-01	08:18:00	3.55	12.119	10.275	98.027126	0.977
1527859680	2018-06-01	08:28:00	3.55	11.762	10.36	98.037052	0.977
1527860280	2018-06-01	08:38:00	3.55	11.512	10.416	98.003913	0.977
1527860880	2018-06-01	08:48:00	3.55	11.449	10.434	98.031253	0.976
1527861480	2018-06-01	08:58:00	3.55	11.727	10.379	98.138256	0.975
1527862080	2018-06-01	09:08:00	3.55	12.074	10.312	98.27954	0.975
1527862680	2018-06-01	09:18:00	3.55	12.492	10.208	98.214092	0.975
1527863280	2018-06-01	09:28:00	3.55	12.783	10.146	98.259277	0.974
1527863880	2018-06-01	09:38:00	3.54	15.469	10.068	103.423785	0.973
1527864480	2018-06-01	09:48:00	3.55	16.281	9.848	102.928464	0.971
1527865080	2018-06-01	09:58:00	3.54	16.384	9.828	102.943265	0.972
1527865680	2018-06-01	10:08:00	3.54	16.35	9.83	102.8903	0.972
1527866280	2018-06-01	10:18:00	3.54	16.358	9.84	103.012378	0.972
1527866880	2018-06-01	10:28:00	3.54	16.426	9.786	102.594248	0.971
1527867480	2018-06-01	10:38:00	3.54	16.409	9.822	102.934729	0.971
1527868080	2018-06-01	10:48:00	3.54	16.358	9.825	102.855347	0.971
1527868680	2018-06-01	10:58:00	3.54	16.384	9.796	102.608081	0.971
1527869280	2018-06-01	11:08:00	3.54	16.375	9.777	102.389605	0.971
1527869880	2018-06-01	11:18:00	3.54	16.409	9.797	102.672728	0.971
