Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527850980	2018-06-01	06:03:00	3.56	22.244	8.442	99.50293	0.98
1527851580	2018-06-01	06:13:00	3.56	21.935	8.504	99.638514	0.98
1527852180	2018-06-01	06:23:00	3.56	21.391	8.611	99.833047	0.98
1527852780	2018-06-01	06:33:00	3.56	20.89	8.683	99.686324	0.98
1527853380	2018-06-01	06:43:00	3.56	20.188	8.755	99.129726	0.979
1527853980	2018-06-01	06:53:00	3.56	19.518	8.843	98.796456	0.979
1527854580	2018-06-01	07:03:00	3.56	18.88	8.948	98.691807	0.98
1527855180	2018-06-01	07:13:00	3.56	18.224	9.057	98.567796	0.98
1527855780	2018-06-01	07:23:00	3.56	17.659	9.114	98.041624	0.979
1527856380	2018-06-01	07:33:00	3.56	17.101	9.23	98.145474	0.98
1527856980	2018-06-01	07:43:00	3.56	16.566	9.339	98.19731	0.98
1527857580	2018-06-01	07:53:00	3.56	16.021	9.467	98.402527	0.979
1527858180	2018-06-01	08:03:00	3.56	15.267	9.648	98.680225	0.98
1527858780	2018-06-01	08:13:00	3.56	14.742	9.785	98.952262	0.981
1527859380	2018-06-01	08:23:00	3.56	14.171	9.923	99.10548	0.981
1527859980	2018-06-01	08:33:00	3.56	13.701	10.022	99.063975	0.981
1527860580	2018-06-01	08:43:00	3.55	13.325	10.102	99.025638	0.981
1527861180	2018-06-01	08:53:00	3.56	13.036	10.177	99.119869	0.981
1527861780	2018-06-01	09:03:00	3.56	12.833	10.22	99.087089	0.981
1527862380	2018-06-01	09:13:00	3.56	12.613	10.286	99.234944	0.981
1527862980	2018-06-01	09:23:00	3.55	12.187	10.302	98.4366	0.981
1527863580	2018-06-01	09:33:00	3.55	9.554	8.841	79.463962	0.981
1527864180	2018-06-01	09:43:00	3.55	7.144	6.069	51.445007	0.984
1527864780	2018-06-01	09:53:00	3.55	6.961	6.227	52.544474	0.983
1527865380	2018-06-01	10:03:00	3.55	6.951	6.403	54.016123	0.983
1527865980	2018-06-01	10:13:00	3.55	6.961	6.38	53.835514	0.983
