MiniDOT Logger Concatenated Data File
Sensor:             7450-772031
Concatenation Date: 2018Sep12 09:54:07 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 197.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527677580,           2018-05-30 10:53:00,           2018-05-30 05:53:00,      3.550000,     19.694000,          8.461000,                    94.735408,      0.988000
                1527678180,           2018-05-30 11:03:00,           2018-05-30 06:03:00,      3.550000,     19.426000,          8.562000,                    95.352673,      0.988000
                1527678780,           2018-05-30 11:13:00,           2018-05-30 06:13:00,      3.550000,     19.384000,          8.601000,                    95.706200,      0.988000
                1527679380,           2018-05-30 11:23:00,           2018-05-30 06:23:00,      3.550000,     19.191000,          8.679000,                    96.199627,      0.987000
                1527679980,           2018-05-30 11:33:00,           2018-05-30 06:33:00,      3.560000,     19.023000,          8.737000,                    96.514581,      0.988000
                1527680580,           2018-05-30 11:43:00,           2018-05-30 06:43:00,      3.550000,     18.838000,          8.769000,                    96.505904,      0.987000
                1527681180,           2018-05-30 11:53:00,           2018-05-30 06:53:00,      3.550000,     18.569000,          8.820000,                    96.537998,      0.988000
                1527681780,           2018-05-30 12:03:00,           2018-05-30 07:03:00,      3.550000,     18.233000,          8.879000,                    96.519207,      0.988000
                1527682380,           2018-05-30 12:13:00,           2018-05-30 07:13:00,      3.550000,     17.828000,          8.949000,                    96.474036,      0.988000
                1527682980,           2018-05-30 12:23:00,           2018-05-30 07:23:00,      3.550000,     17.397000,          9.030000,                    96.483152,      0.988000
                1527683580,           2018-05-30 12:33:00,           2018-05-30 07:33:00,      3.550000,     17.101000,          9.082000,                    96.442819,      0.987000
                1527684180,           2018-05-30 12:43:00,           2018-05-30 07:43:00,      3.550000,     16.974000,          9.077000,                    96.134405,      0.988000
                1527684780,           2018-05-30 12:53:00,           2018-05-30 07:53:00,      3.560000,     16.931000,          9.103000,                    96.323108,      0.988000
                1527685380,           2018-05-30 13:03:00,           2018-05-30 08:03:00,      3.550000,     16.940000,          9.115000,                    96.468247,      0.988000
                1527685980,           2018-05-30 13:13:00,           2018-05-30 08:13:00,      3.550000,     17.076000,          9.094000,                    96.519884,      0.988000
                1527686580,           2018-05-30 13:23:00,           2018-05-30 08:23:00,      3.550000,     17.042000,          9.096000,                    96.472608,      0.988000
                1527687180,           2018-05-30 13:33:00,           2018-05-30 08:33:00,      3.550000,     16.999000,          9.100000,                    96.428373,      0.988000
                1527687780,           2018-05-30 13:43:00,           2018-05-30 08:43:00,      3.550000,     17.033000,          9.106000,                    96.560518,      0.988000
                1527688380,           2018-05-30 13:53:00,           2018-05-30 08:53:00,      3.550000,     17.211000,          9.073000,                    96.568403,      0.988000
                1527688980,           2018-05-30 14:03:00,           2018-05-30 09:03:00,      3.550000,     17.541000,          8.999000,                    96.439460,      0.988000
                1527689580,           2018-05-30 14:13:00,           2018-05-30 09:13:00,      3.550000,     17.744000,          8.971000,                    96.543774,      0.987000
                1527690180,           2018-05-30 14:23:00,           2018-05-30 09:23:00,      3.550000,     18.039000,          8.917000,                    96.547362,      0.988000
                1527690780,           2018-05-30 14:33:00,           2018-05-30 09:33:00,      3.550000,     18.267000,          8.888000,                    96.684315,      0.988000
                1527691380,           2018-05-30 14:43:00,           2018-05-30 09:43:00,      3.550000,     18.544000,          8.831000,                    96.609185,      0.987000
                1527691980,           2018-05-30 14:53:00,           2018-05-30 09:53:00,      3.550000,     18.830000,          8.790000,                    96.721324,      0.988000
                1527692580,           2018-05-30 15:03:00,           2018-05-30 10:03:00,      3.550000,     17.397000,          9.277000,                    99.122281,      0.952000
                1527693180,           2018-05-30 15:13:00,           2018-05-30 10:13:00,      3.550000,      6.355000,         11.310000,                    93.872668,      0.996000
                1527693780,           2018-05-30 15:23:00,           2018-05-30 10:23:00,      3.550000,      5.539000,         11.622000,                    94.483810,      0.997000
                1527694380,           2018-05-30 15:33:00,           2018-05-30 10:33:00,      3.550000,      5.381000,         11.732000,                    94.992700,      0.997000
                1527694980,           2018-05-30 15:43:00,           2018-05-30 10:43:00,      3.550000,      5.331000,         11.759000,                    95.089171,      0.998000
                1527695580,           2018-05-30 15:53:00,           2018-05-30 10:53:00,      3.550000,      5.252000,         11.760000,                    94.904342,      0.997000
                1527696180,           2018-05-30 16:03:00,           2018-05-30 11:03:00,      3.550000,      5.262000,         11.768000,                    94.993333,      0.997000
                1527696780,           2018-05-30 16:13:00,           2018-05-30 11:13:00,      3.550000,      5.252000,         11.749000,                    94.815570,      0.997000
                1527697380,           2018-05-30 16:23:00,           2018-05-30 11:23:00,      3.550000,      5.291000,         11.747000,                    94.894548,      0.997000
                1527697980,           2018-05-30 16:33:00,           2018-05-30 11:33:00,      3.550000,      5.271000,         11.764000,                    94.983025,      0.997000
                1527698580,           2018-05-30 16:43:00,           2018-05-30 11:43:00,      3.550000,      5.301000,         11.766000,                    95.072467,      0.997000
                1527699180,           2018-05-30 16:53:00,           2018-05-30 11:53:00,      3.550000,      5.391000,         11.709000,                    94.830802,      0.996000
                1527699780,           2018-05-30 17:03:00,           2018-05-30 12:03:00,      3.550000,      5.301000,         11.768000,                    95.088627,      0.997000
                1527700380,           2018-05-30 17:13:00,           2018-05-30 12:13:00,      3.550000,      5.391000,         11.731000,                    95.008979,      0.997000
                1527700980,           2018-05-30 17:23:00,           2018-05-30 12:23:00,      3.550000,      5.351000,         11.755000,                    95.105661,      0.997000
                1527701580,           2018-05-30 17:33:00,           2018-05-30 12:33:00,      3.550000,      5.361000,         11.762000,                    95.186731,      0.997000
                1527702180,           2018-05-30 17:43:00,           2018-05-30 12:43:00,      3.550000,      5.361000,         11.757000,                    95.146267,      0.997000
                1527702780,           2018-05-30 17:53:00,           2018-05-30 12:53:00,      3.550000,      5.361000,         11.752000,                    95.105804,      0.997000
                1527703380,           2018-05-30 18:03:00,           2018-05-30 13:03:00,      3.550000,      5.311000,         11.756000,                    95.016078,      0.997000
                1527703980,           2018-05-30 18:13:00,           2018-05-30 13:13:00,      3.550000,      5.381000,         11.748000,                    95.122250,      0.997000
                1527704580,           2018-05-30 18:23:00,           2018-05-30 13:23:00,      3.550000,      5.401000,         11.758000,                    95.252086,      0.997000
                1527705180,           2018-05-30 18:33:00,           2018-05-30 13:33:00,      3.550000,      5.361000,         11.777000,                    95.308122,      0.997000
                1527705780,           2018-05-30 18:43:00,           2018-05-30 13:43:00,      3.540000,      5.361000,         11.761000,                    95.178638,      0.997000
                1527706380,           2018-05-30 18:53:00,           2018-05-30 13:53:00,      3.550000,      5.371000,         11.778000,                    95.340685,      0.997000
                1527706980,           2018-05-30 19:03:00,           2018-05-30 14:03:00,      3.540000,      5.460000,         11.731000,                    95.177223,      0.997000
                1527707580,           2018-05-30 19:13:00,           2018-05-30 14:13:00,      3.540000,      5.371000,         11.768000,                    95.259737,      0.997000
                1527708180,           2018-05-30 19:23:00,           2018-05-30 14:23:00,      3.540000,      5.371000,         11.761000,                    95.203073,      0.997000
                1527708780,           2018-05-30 19:33:00,           2018-05-30 14:33:00,      3.540000,      5.401000,         11.741000,                    95.114368,      0.997000
                1527709380,           2018-05-30 19:43:00,           2018-05-30 14:43:00,      3.540000,      5.381000,         11.745000,                    95.097960,      0.997000
                1527709980,           2018-05-30 19:53:00,           2018-05-30 14:53:00,      3.540000,      5.321000,         11.778000,                    95.218351,      0.997000
                1527710580,           2018-05-30 20:03:00,           2018-05-30 15:03:00,      3.540000,      5.311000,         11.782000,                    95.226219,      0.997000
                1527711180,           2018-05-30 20:13:00,           2018-05-30 15:13:00,      3.540000,      5.301000,         11.786000,                    95.234072,      0.997000
                1527711780,           2018-05-30 20:23:00,           2018-05-30 15:23:00,      3.540000,      5.371000,         11.752000,                    95.130220,      0.997000
                1527712380,           2018-05-30 20:33:00,           2018-05-30 15:33:00,      3.540000,      5.351000,         11.744000,                    95.016664,      0.996000
