MiniDOT Logger Concatenated Data File
Sensor:             7450-326790
Concatenation Date: 2018Sep12 09:13:45 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 208.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527851160,           2018-06-01 11:06:00,           2018-06-01 06:06:00,      3.550000,     22.055000,          8.366000,                    98.248915,      0.965000
                1527851760,           2018-06-01 11:16:00,           2018-06-01 06:16:00,      3.550000,     21.871000,          8.395000,                    98.239796,      0.965000
                1527852360,           2018-06-01 11:26:00,           2018-06-01 06:26:00,      3.550000,     21.587000,          8.509000,                    99.027307,      0.972000
                1527852960,           2018-06-01 11:36:00,           2018-06-01 06:36:00,      3.550000,     21.003000,          8.550000,                    98.377204,      0.965000
                1527853560,           2018-06-01 11:46:00,           2018-06-01 06:46:00,      3.550000,     20.568000,          8.606000,                    98.178165,      0.969000
                1527854160,           2018-06-01 11:56:00,           2018-06-01 06:56:00,      3.550000,     20.192000,          8.690000,                    98.401567,      0.973000
                1527854760,           2018-06-01 12:06:00,           2018-06-01 07:06:00,      3.550000,     19.799000,          8.741000,                    98.207674,      0.972000
                1527855360,           2018-06-01 12:16:00,           2018-06-01 07:16:00,      3.550000,     19.397000,          8.756000,                    97.587085,      0.968000
                1527855960,           2018-06-01 12:26:00,           2018-06-01 07:26:00,      3.550000,     18.970000,          8.812000,                    97.369102,      0.969000
                1527856560,           2018-06-01 12:36:00,           2018-06-01 07:36:00,      3.550000,     18.651000,          8.892000,                    97.619220,      0.974000
                1527857160,           2018-06-01 12:46:00,           2018-06-01 07:46:00,      3.550000,     18.247000,          8.923000,                    97.155217,      0.965000
                1527857760,           2018-06-01 12:56:00,           2018-06-01 07:56:00,      3.550000,     17.826000,          9.133000,                    98.585312,      0.976000
                1527858360,           2018-06-01 13:06:00,           2018-06-01 08:06:00,      3.550000,     17.513000,          9.140000,                    98.024648,      0.972000
                1527858960,           2018-06-01 13:16:00,           2018-06-01 08:16:00,      3.550000,     17.124000,          9.256000,                    98.469173,      0.970000
                1527859560,           2018-06-01 13:26:00,           2018-06-01 08:26:00,      3.550000,     16.759000,          9.283000,                    98.005214,      0.966000
                1527860160,           2018-06-01 13:36:00,           2018-06-01 08:36:00,      3.550000,     16.462000,          9.335000,                    97.940409,      0.970000
                1527860760,           2018-06-01 13:46:00,           2018-06-01 08:46:00,      3.550000,     15.899000,          9.463000,                    98.106089,      0.968000
                1527861360,           2018-06-01 13:56:00,           2018-06-01 08:56:00,      3.550000,     15.549000,          9.529000,                    98.054844,      0.968000
                1527861960,           2018-06-01 14:06:00,           2018-06-01 09:06:00,      3.550000,     15.180000,          9.623000,                    98.240313,      0.968000
                1527862560,           2018-06-01 14:16:00,           2018-06-01 09:16:00,      3.550000,     14.904000,          9.679000,                    98.224702,      0.968000
                1527863160,           2018-06-01 14:26:00,           2018-06-01 09:26:00,      3.550000,     14.671000,          9.714000,                    98.082867,      0.968000
                1527863760,           2018-06-01 14:36:00,           2018-06-01 09:36:00,      3.550000,     11.535000,          7.815000,                    73.570005,      0.960000
                1527864360,           2018-06-01 14:46:00,           2018-06-01 09:46:00,      3.550000,      8.260000,          8.591000,                    74.849677,      0.965000
