MiniDOT Logger Concatenated Data File
Sensor:             7450-354904
Concatenation Date: 2018Sep12 09:51:32 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 197.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527677580,           2018-05-30 10:53:00,           2018-05-30 05:53:00,      3.540000,     18.977000,          8.760000,                    96.678668,      0.970000
                1527678180,           2018-05-30 11:03:00,           2018-05-30 06:03:00,      3.540000,     19.027000,          8.785000,                    97.052668,      0.971000
                1527678780,           2018-05-30 11:13:00,           2018-05-30 06:13:00,      3.540000,     19.103000,          8.766000,                    96.991580,      0.970000
                1527679380,           2018-05-30 11:23:00,           2018-05-30 06:23:00,      3.540000,     18.901000,          8.848000,                    97.499740,      0.970000
                1527679980,           2018-05-30 11:33:00,           2018-05-30 06:33:00,      3.540000,     18.750000,          8.893000,                    97.695955,      0.970000
                1527680580,           2018-05-30 11:43:00,           2018-05-30 06:43:00,      3.540000,     18.506000,          8.953000,                    97.868013,      0.971000
                1527681180,           2018-05-30 11:53:00,           2018-05-30 06:53:00,      3.540000,     18.313000,          8.973000,                    97.700854,      0.970000
                1527681780,           2018-05-30 12:03:00,           2018-05-30 07:03:00,      3.540000,     17.925000,          9.046000,                    97.714771,      0.970000
                1527682380,           2018-05-30 12:13:00,           2018-05-30 07:13:00,      3.540000,     17.562000,          9.118000,                    97.757248,      0.970000
                1527682980,           2018-05-30 12:23:00,           2018-05-30 07:23:00,      3.540000,     17.190000,          9.174000,                    97.600697,      0.969000
                1527683580,           2018-05-30 12:33:00,           2018-05-30 07:33:00,      3.540000,     16.969000,          9.227000,                    97.712838,      0.970000
                1527684180,           2018-05-30 12:43:00,           2018-05-30 07:43:00,      3.540000,     16.944000,          9.199000,                    97.365404,      0.970000
                1527684780,           2018-05-30 12:53:00,           2018-05-30 07:53:00,      3.540000,     16.961000,          9.209000,                    97.505908,      0.970000
                1527685380,           2018-05-30 13:03:00,           2018-05-30 08:03:00,      3.540000,     17.469000,          9.104000,                    97.419245,      0.970000
                1527685980,           2018-05-30 13:13:00,           2018-05-30 08:13:00,      3.540000,     17.832000,          9.061000,                    97.689498,      0.971000
                1527686580,           2018-05-30 13:23:00,           2018-05-30 08:23:00,      3.540000,     17.883000,          9.046000,                    97.630314,      0.971000
                1527687180,           2018-05-30 13:33:00,           2018-05-30 08:33:00,      3.540000,     17.857000,          9.053000,                    97.653546,      0.970000
                1527687780,           2018-05-30 13:43:00,           2018-05-30 08:43:00,      3.540000,     18.001000,          9.019000,                    97.575527,      0.970000
                1527688380,           2018-05-30 13:53:00,           2018-05-30 08:53:00,      3.540000,     18.060000,          9.007000,                    97.563894,      0.970000
                1527688980,           2018-05-30 14:03:00,           2018-05-30 09:03:00,      3.540000,     18.102000,          9.011000,                    97.691416,      0.971000
                1527689580,           2018-05-30 14:13:00,           2018-05-30 09:13:00,      3.540000,     18.153000,          8.987000,                    97.533205,      0.970000
                1527690180,           2018-05-30 14:23:00,           2018-05-30 09:23:00,      3.540000,     18.153000,          8.993000,                    97.598322,      0.970000
                1527690780,           2018-05-30 14:33:00,           2018-05-30 09:33:00,      3.540000,     18.245000,          8.989000,                    97.738975,      0.970000
                1527691380,           2018-05-30 14:43:00,           2018-05-30 09:43:00,      3.540000,     18.498000,          8.933000,                    97.633461,      0.970000
                1527691980,           2018-05-30 14:53:00,           2018-05-30 09:53:00,      3.540000,     18.767000,          8.894000,                    97.740671,      0.971000
                1527692580,           2018-05-30 15:03:00,           2018-05-30 10:03:00,      3.540000,     15.709000,          9.814000,                   101.198618,      0.963000
                1527693180,           2018-05-30 15:13:00,           2018-05-30 10:13:00,      3.540000,      6.142000,         11.449000,                    94.516549,      0.968000
                1527693780,           2018-05-30 15:23:00,           2018-05-30 10:23:00,      3.540000,      5.373000,         11.740000,                    95.037961,      0.972000
                1527694380,           2018-05-30 15:33:00,           2018-05-30 10:33:00,      3.540000,      5.264000,         11.828000,                    95.482574,      0.973000
                1527694980,           2018-05-30 15:43:00,           2018-05-30 10:43:00,      3.540000,      5.145000,         11.810000,                    95.045621,      0.973000
                1527695580,           2018-05-30 15:53:00,           2018-05-30 10:53:00,      3.540000,      5.045000,         11.835000,                    95.001414,      0.973000
                1527696180,           2018-05-30 16:03:00,           2018-05-30 11:03:00,      3.540000,      5.065000,         11.809000,                    94.841667,      0.974000
