MiniDOT Logger Concatenated Data File
Sensor:             7450-636945
Concatenation Date: 2018Sep12 09:53:30 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 197.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527677700,           2018-05-30 10:55:00,           2018-05-30 05:55:00,      3.530000,     19.526000,          8.447000,                    94.260953,      0.980000
                1527678300,           2018-05-30 11:05:00,           2018-05-30 06:05:00,      3.530000,     19.400000,          8.537000,                    95.024603,      0.980000
                1527678900,           2018-05-30 11:15:00,           2018-05-30 06:15:00,      3.530000,     19.207000,          8.609000,                    95.454519,      0.980000
                1527679500,           2018-05-30 11:25:00,           2018-05-30 06:25:00,      3.530000,     18.998000,          8.682000,                    95.858543,      0.980000
                1527680100,           2018-05-30 11:35:00,           2018-05-30 06:35:00,      3.530000,     18.838000,          8.725000,                    96.021669,      0.980000
                1527680700,           2018-05-30 11:45:00,           2018-05-30 06:45:00,      3.530000,     18.561000,          8.795000,                    96.248680,      0.980000
                1527681300,           2018-05-30 11:55:00,           2018-05-30 06:55:00,      3.530000,     18.250000,          8.848000,                    96.215705,      0.981000
                1527681900,           2018-05-30 12:05:00,           2018-05-30 07:05:00,      3.530000,     17.744000,          8.949000,                    96.307015,      0.981000
                1527682500,           2018-05-30 12:15:00,           2018-05-30 07:15:00,      3.530000,     17.304000,          9.024000,                    96.232921,      0.981000
                1527683100,           2018-05-30 12:25:00,           2018-05-30 07:25:00,      3.530000,     16.847000,          9.112000,                    96.248926,      0.981000
                1527683700,           2018-05-30 12:35:00,           2018-05-30 07:35:00,      3.530000,     16.584000,          9.151000,                    96.128575,      0.982000
                1527684300,           2018-05-30 12:45:00,           2018-05-30 07:45:00,      3.530000,     16.397000,          9.171000,                    95.959729,      0.982000
                1527684900,           2018-05-30 12:55:00,           2018-05-30 07:55:00,      3.530000,     16.354000,          9.188000,                    96.050353,      0.982000
                1527685500,           2018-05-30 13:05:00,           2018-05-30 08:05:00,      3.530000,     16.456000,          9.158000,                    95.943061,      0.981000
                1527686100,           2018-05-30 13:15:00,           2018-05-30 08:15:00,      3.530000,     16.439000,          9.176000,                    96.097175,      0.982000
                1527686700,           2018-05-30 13:25:00,           2018-05-30 08:25:00,      3.530000,     16.337000,          9.195000,                    96.089013,      0.981000
                1527687300,           2018-05-30 13:35:00,           2018-05-30 08:35:00,      3.530000,     16.507000,          9.149000,                    95.951868,      0.981000
                1527687900,           2018-05-30 13:45:00,           2018-05-30 08:45:00,      3.530000,     16.516000,          9.165000,                    96.137899,      0.982000
                1527688500,           2018-05-30 13:55:00,           2018-05-30 08:55:00,      3.530000,     17.025000,          9.062000,                    96.077883,      0.982000
                1527689100,           2018-05-30 14:05:00,           2018-05-30 09:05:00,      3.530000,     17.778000,          8.918000,                    96.040763,      0.981000
                1527689700,           2018-05-30 14:15:00,           2018-05-30 09:15:00,      3.530000,     18.578000,          8.775000,                    96.063062,      0.981000
                1527690300,           2018-05-30 14:25:00,           2018-05-30 09:25:00,      3.530000,     19.006000,          8.698000,                    96.050739,      0.980000
                1527690900,           2018-05-30 14:35:00,           2018-05-30 09:35:00,      3.530000,     18.947000,          8.713000,                    96.101595,      0.980000
                1527691500,           2018-05-30 14:45:00,           2018-05-30 09:45:00,      3.530000,     19.123000,          8.681000,                    96.089886,      0.980000
                1527692100,           2018-05-30 14:55:00,           2018-05-30 09:55:00,      3.530000,     19.375000,          8.637000,                    96.089398,      0.980000
                1527692700,           2018-05-30 15:05:00,           2018-05-30 10:05:00,      3.530000,     19.501000,          8.620000,                    96.143252,      0.980000
                1527693300,           2018-05-30 15:15:00,           2018-05-30 10:15:00,      3.530000,      9.346000,         11.219000,                   100.206290,      0.983000
                1527693900,           2018-05-30 15:25:00,           2018-05-30 10:25:00,      3.530000,      8.358000,         11.644000,                   101.556684,      0.985000
                1527694500,           2018-05-30 15:35:00,           2018-05-30 10:35:00,      3.530000,      8.245000,         11.709000,                   101.843265,      0.986000
                1527695100,           2018-05-30 15:45:00,           2018-05-30 10:45:00,      3.530000,      8.122000,         11.741000,                   101.815842,      0.986000
                1527695700,           2018-05-30 15:55:00,           2018-05-30 10:55:00,      3.530000,      8.150000,         11.728000,                   101.772613,      0.986000
                1527696300,           2018-05-30 16:05:00,           2018-05-30 11:05:00,      3.530000,      8.207000,         11.720000,                   101.844625,      0.986000
                1527696900,           2018-05-30 16:15:00,           2018-05-30 11:15:00,      3.530000,      8.103000,         11.741000,                   101.768632,      0.986000
                1527697500,           2018-05-30 16:25:00,           2018-05-30 11:25:00,      3.530000,      8.122000,         11.723000,                   101.659749,      0.986000
                1527698100,           2018-05-30 16:35:00,           2018-05-30 11:35:00,      3.530000,      8.094000,         11.713000,                   101.503627,      0.986000
                1527698700,           2018-05-30 16:45:00,           2018-05-30 11:45:00,      3.530000,      8.150000,         11.711000,                   101.625091,      0.985000
                1527699300,           2018-05-30 16:55:00,           2018-05-30 11:55:00,      3.530000,      8.122000,         11.723000,                   101.659749,      0.986000
