Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527764400	2018-05-31	6:00:00	3.55	23.429	7.965	95.813549	1.009
1527765000	2018-05-31	6:10:00	3.55	23.153	8.017	95.936572	1.009
1527765600	2018-05-31	6:20:00	3.55	22.651	8.107	96.090853	1.009
1527766200	2018-05-31	6:30:00	3.55	22.04	8.212	96.200428	1.01
1527766800	2018-05-31	6:40:00	3.55	21.438	8.305	96.161805	1.01
1527767400	2018-05-31	6:50:00	3.55	20.945	8.375	96.042802	1.01
1527768000	2018-05-31	7:00:00	3.55	20.385	8.48	96.180147	1.011
1527768600	2018-05-31	7:10:00	3.55	19.865	8.563	96.123472	1.011
1527769200	2018-05-31	7:20:00	3.55	19.505	8.616	96.024433	1.011
1527769800	2018-05-31	7:30:00	3.55	19.102	8.737	96.586409	1.011
1527770400	2018-05-31	7:40:00	3.55	19.043	8.746	96.57074	1.011
1527771000	2018-05-31	7:50:00	3.55	18.859	8.78	96.585792	1.012
1527771600	2018-05-31	8:00:00	3.55	18.817	8.758	96.261765	1.011
1527772200	2018-05-31	8:10:00	3.55	18.85	8.743	96.161222	1.011
1527772800	2018-05-31	8:20:00	3.55	19.111	8.698	96.172742	1.011
1527773400	2018-05-31	8:30:00	3.55	19.463	8.669	96.533716	1.011
1527774000	2018-05-31	8:40:00	3.55	19.622	8.659	96.730222	1.011
1527774600	2018-05-31	8:50:00	3.55	19.555	8.683	96.868216	1.011
1527775200	2018-05-31	9:00:00	3.55	19.48	8.705	96.967676	1.011
1527775800	2018-05-31	9:10:00	3.55	19.555	8.677	96.80128	1.011
1527776400	2018-05-31	9:20:00	3.55	19.547	8.686	96.886146	1.011
1527777000	2018-05-31	9:30:00	3.55	19.589	8.682	96.923075	1.011
1527777600	2018-05-31	9:40:00	3.55	19.614	8.693	97.094483	1.011
1527778200	2018-05-31	9:50:00	3.55	19.698	8.666	96.955763	1.011
1527778800	2018-05-31	10:00:00	3.55	19.681	8.666	96.922801	1.011
1527779400	2018-05-31	10:10:00	3.55	19.689	8.674	97.027801	1.011
1527780000	2018-05-31	10:20:00	3.55	19.74	8.663	97.003617	1.011
1527780600	2018-05-31	10:30:00	3.55	19.832	8.642	96.946432	1.01
1527781200	2018-05-31	10:40:00	3.55	19.891	8.649	97.139214	1.011
1527781800	2018-05-31	10:50:00	3.55	19.991	8.622	97.029081	1.011
1527782400	2018-05-31	11:00:00	3.55	20.05	8.617	97.08672	1.011
1527783000	2018-05-31	11:10:00	3.55	20.351	8.569	97.124216	1.011
1527783600	2018-05-31	11:20:00	3.55	20.527	8.529	97.007738	1.01
1527784200	2018-05-31	11:30:00	3.55	20.602	8.518	97.026078	1.01
1527784800	2018-05-31	11:40:00	3.55	20.61	8.53	97.178093	1.011
1527785400	2018-05-31	11:50:00	3.55	20.652	8.523	97.178748	1.01
1527786000	2018-05-31	12:00:00	3.55	20.719	8.506	97.112949	1.01
1527786600	2018-05-31	12:10:00	3.55	16.603	10.671	112.045337	1.009
1527787200	2018-05-31	12:20:00	3.55	14.666	11.477	115.619124	1.014
1527787800	2018-05-31	12:30:00	3.55	14.389	11.421	114.362687	1.014
1527788400	2018-05-31	12:40:00	3.55	14.129	11.564	115.137476	1.015
1527789000	2018-05-31	12:50:00	3.55	14.224	11.534	115.078167	1.014
1527789600	2018-05-31	13:00:00	3.55	14.302	11.52	115.134875	1.014
1527790200	2018-05-31	13:10:00	3.55	14.484	11.48	115.192031	1.014
1527790800	2018-05-31	13:20:00	3.55	14.562	11.481	115.398027	1.014
1527791400	2018-05-31	13:30:00	3.55	14.389	11.468	114.833315	1.014
1527792000	2018-05-31	13:40:00	3.55	14.215	11.512	114.836026	1.014
1527792600	2018-05-31	13:50:00	3.55	14.094	11.626	115.665911	1.014
1527793200	2018-05-31	14:00:00	3.55	14.111	11.469	114.146515	1.014
1527793800	2018-05-31	14:10:00	3.55	14.241	11.453	114.312554	1.014
1527794400	2018-05-31	14:20:00	3.55	14.146	11.434	113.885584	1.013
1527795000	2018-05-31	14:30:00	3.55	14.059	11.435	113.678274	1.014
1527795600	2018-05-31	14:40:00	3.55	13.981	11.451	113.642342	1.014
1527796200	2018-05-31	14:50:00	3.55	14.198	11.542	115.092413	1.015
1527796800	2018-05-31	15:00:00	3.55	15.02	11.35	115.220242	1.014
1527797400	2018-05-31	15:10:00	3.55	15.002	11.22	113.856246	1.012
1527798000	2018-05-31	15:20:00	3.55	14.7	11.363	114.555294	1.013
1527798600	2018-05-31	15:30:00	3.55	15.252	11.063	112.869962	1.013
1527799200	2018-05-31	15:40:00	3.55	15.235	11.099	113.195827	1.013
1527799800	2018-05-31	15:50:00	3.55	15.037	11.197	113.708803	1.012
1527800400	2018-05-31	16:00:00	3.55	14.683	11.326	114.140115	1.013
1527801000	2018-05-31	16:10:00	3.55	14.398	11.441	114.585473	1.014
1527801600	2018-05-31	16:20:00	3.55	14.484	11.267	113.054757	1.014
1527802200	2018-05-31	16:30:00	3.54	14.467	11.509	115.440217	1.015
1527802800	2018-05-31	16:40:00	3.54	14.458	11.305	113.371751	1.013
1527803400	2018-05-31	16:50:00	3.54	14.224	11.353	113.272276	1.013
1527804000	2018-05-31	17:00:00	3.54	14.666	11.47	115.548606	1.014
1527804600	2018-05-31	17:10:00	3.54	14.899	11.316	114.574864	1.013
1527805200	2018-05-31	17:20:00	3.54	15.088	11.329	115.176047	1.013
1527805800	2018-05-31	17:30:00	3.54	15.157	11.237	114.410864	1.013
1527806400	2018-05-31	17:40:00	3.54	15.475	11.034	113.114595	1.013
1527807000	2018-05-31	17:50:00	3.54	16.475	10.592	110.916473	1.012
1527807600	2018-05-31	18:00:00	3.54	16.364	10.459	109.267521	1.011
1527808200	2018-05-31	18:10:00	3.54	16.168	10.345	107.629356	1.011
1527808800	2018-05-31	18:20:00	3.54	15.843	10.618	109.709449	1.013
1527809400	2018-05-31	18:30:00	3.54	16.773	10.495	110.591546	1.014
1527810000	2018-05-31	18:40:00	3.54	17.747	10.192	109.597411	1.012
1527810600	2018-05-31	18:50:00	3.54	18.093	9.968	107.954717	1.011
1527811200	2018-05-31	19:00:00	3.54	18.227	9.976	108.33857	1.011
1527811800	2018-05-31	19:10:00	3.54	18.337	9.924	108.016686	1.011
1527812400	2018-05-31	19:20:00	3.54	18.404	9.881	107.695977	1.011
1527813000	2018-05-31	19:30:00	3.54	18.362	9.938	108.224349	1.011
1527813600	2018-05-31	19:40:00	3.54	18.354	9.917	107.978007	1.011
1527814200	2018-05-31	19:50:00	3.54	18.16	9.977	108.200788	1.011
1527814800	2018-05-31	20:00:00	3.54	18.337	9.881	107.548657	1.01
1527815400	2018-05-31	20:10:00	3.54	18.303	9.891	107.582681	1.011
1527816000	2018-05-31	20:20:00	3.54	18.337	9.784	106.492871	1.01
1527816600	2018-05-31	20:30:00	3.54	18.211	9.902	107.499702	1.011
1527817200	2018-05-31	20:40:00	3.54	18.253	9.909	107.668255	1.011
1527817800	2018-05-31	20:50:00	3.54	18.219	9.908	107.582468	1.011
1527818400	2018-05-31	21:00:00	3.54	18.236	9.876	107.272346	1.011
1527819000	2018-05-31	21:10:00	3.54	18.295	9.858	107.206202	1.011
1527819600	2018-05-31	21:20:00	3.54	18.227	9.898	107.491496	1.011
1527820200	2018-05-31	21:30:00	3.54	18.017	9.96	107.699853	1.011
1527820800	2018-05-31	21:40:00	3.54	17.764	10.042	108.02231	1.011
1527821400	2018-05-31	21:50:00	3.54	17.873	9.993	107.737042	1.011
1527822000	2018-05-31	22:00:00	3.54	17.873	9.984	107.64001	1.011
1527822600	2018-05-31	22:10:00	3.54	17.764	10.076	108.38805	1.012
1527823200	2018-05-31	22:20:00	3.54	17.704	10.152	109.0704	1.012
1527823800	2018-05-31	22:30:00	3.54	17.856	9.998	107.753206	1.011
1527824400	2018-05-31	22:40:00	3.54	17.848	10.015	107.918632	1.011
1527825000	2018-05-31	22:50:00	3.54	17.915	9.938	107.236771	1.011
1527825600	2018-05-31	23:00:00	3.54	17.941	9.939	107.304959	1.01
1527826200	2018-05-31	23:10:00	3.54	17.882	9.938	107.163935	1.011
1527826800	2018-05-31	23:20:00	3.54	17.823	9.946	107.119901	1.011
1527827400	2018-05-31	23:30:00	3.54	17.654	10.102	108.421139	1.011
1527828000	2018-05-31	23:40:00	3.54	17.738	10.073	108.29765	1.011
1527828600	2018-05-31	23:50:00	3.54	17.73	10.057	108.107773	1.011
1527829200	2018-06-01	0:00:00	3.54	17.696	10.102	108.51528	1.011
1527829800	2018-06-01	0:10:00	3.54	17.662	10.111	108.535679	1.011
1527830400	2018-06-01	0:20:00	3.54	17.713	10.073	108.241763	1.011
1527831000	2018-06-01	0:30:00	3.54	17.738	10.026	107.792339	1.011
