Unix.Timestamp	Date.CST	Time.CST	Battery	Temperature	Dissolved.Oxygen	Dissolved.Oxygen.Saturation	Q
1527764280	2018-05-31	05:58:00	3.56	23.502	7.916	95.355443	1.021
1527764880	2018-05-31	06:08:00	3.56	23.335	7.95	95.463332	1.021
1527765480	2018-05-31	06:18:00	3.56	23.092	7.991	95.514818	1.02
1527766080	2018-05-31	06:28:00	3.56	22.75	8.036	95.429527	1.019
1527766680	2018-05-31	06:38:00	3.56	22.39	8.097	95.493942	1.02
1527767280	2018-05-31	06:48:00	3.56	21.955	8.17	95.551555	1.02
1527767880	2018-05-31	06:58:00	3.56	21.579	8.222	95.462095	1.019
1527768480	2018-05-31	07:08:00	3.56	21.22	8.284	95.511863	1.02
1527769080	2018-05-31	07:18:00	3.56	20.936	8.331	95.521357	1.02
1527769680	2018-05-31	07:28:00	3.56	20.643	8.396	95.713728	1.02
1527770280	2018-05-31	07:38:00	3.56	20.593	8.424	95.938325	1.02
1527770880	2018-05-31	07:48:00	3.56	20.45	8.453	95.997216	1.02
1527771480	2018-05-31	07:58:00	3.56	20.4	8.448	95.845638	1.021
1527772080	2018-05-31	08:08:00	3.56	20.35	8.443	95.694191	1.02
1527772680	2018-05-31	08:18:00	3.56	20.375	8.45	95.820927	1.021
1527773280	2018-05-31	08:28:00	3.56	20.534	8.443	96.042855	1.021
1527773880	2018-05-31	08:38:00	3.56	20.685	8.435	96.237908	1.021
1527774480	2018-05-31	08:48:00	3.56	20.869	8.397	96.151592	1.021
1527775080	2018-05-31	08:58:00	3.56	21.153	8.368	96.35414	1.022
1527775680	2018-05-31	09:08:00	3.56	21.579	8.299	96.356109	1.021
1527776280	2018-05-31	09:18:00	3.56	21.989	8.244	96.480321	1.021
1527776880	2018-05-31	09:28:00	3.56	22.398	8.188	96.581993	1.021
1527777480	2018-05-31	09:38:00	3.56	22.875	8.117	96.621379	1.021
1527778080	2018-05-31	09:48:00	3.56	23.276	8.053	96.592245	1.02
1527778680	2018-05-31	09:58:00	3.56	23.712	7.994	96.676778	1.02
1527779280	2018-05-31	10:08:00	3.56	24.038	7.951	96.746866	1.02
1527779880	2018-05-31	10:18:00	3.56	24.441	7.906	96.925825	1.021
1527780480	2018-05-31	10:28:00	3.56	24.81	7.856	96.974965	1.02
1527781080	2018-05-31	10:38:00	3.56	25.138	7.806	96.943476	1.02
1527781680	2018-05-31	10:48:00	3.56	25.357	7.776	96.960949	1.02
1527782280	2018-05-31	10:58:00	3.56	25.542	7.756	97.040507	1.02
1527782880	2018-05-31	11:08:00	3.56	25.879	7.709	97.048746	1.02
1527783480	2018-05-31	11:18:00	3.56	25.854	7.73	97.268728	1.021
1527784080	2018-05-31	11:28:00	3.56	25.761	7.735	97.166462	1.02
