MiniDOT Logger Concatenated Data File
Sensor:             7450-708861
Concatenation Date: 2018Sep12 09:06:31 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 208.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527851040,           2018-06-01 11:04:00,           2018-06-01 06:04:00,      3.550000,     22.353000,          8.304000,                    98.081566,      0.999000
                1527851640,           2018-06-01 11:14:00,           2018-06-01 06:14:00,      3.540000,     22.161000,          8.333000,                    98.061453,      0.998000
                1527852240,           2018-06-01 11:24:00,           2018-06-01 06:24:00,      3.540000,     21.777000,          8.404000,                    98.166381,      0.998000
                1527852840,           2018-06-01 11:34:00,           2018-06-01 06:34:00,      3.550000,     21.252000,          8.499000,                    98.267825,      0.999000
                1527853440,           2018-06-01 11:44:00,           2018-06-01 06:44:00,      3.540000,     20.659000,          8.555000,                    97.771614,      0.999000
                1527854040,           2018-06-01 11:54:00,           2018-06-01 06:54:00,      3.550000,     20.158000,          8.617000,                    97.509110,      0.998000
                1527854640,           2018-06-01 12:04:00,           2018-06-01 07:04:00,      3.540000,     19.581000,          8.704000,                    97.366418,      0.999000
                1527855240,           2018-06-01 12:14:00,           2018-06-01 07:14:00,      3.550000,     19.011000,          8.808000,                    97.405661,      0.999000
                1527855840,           2018-06-01 12:24:00,           2018-06-01 07:24:00,      3.540000,     18.533000,          8.845000,                    96.870226,      1.000000
                1527856440,           2018-06-01 12:34:00,           2018-06-01 07:34:00,      3.540000,     18.079000,          8.919000,                    96.777740,      0.999000
                1527857040,           2018-06-01 12:44:00,           2018-06-01 07:44:00,      3.540000,     17.624000,          9.005000,                    96.798999,      1.000000
                1527857640,           2018-06-01 12:54:00,           2018-06-01 07:54:00,      3.540000,     17.100000,          9.155000,                    97.345945,      1.000000
                1527858240,           2018-06-01 13:04:00,           2018-06-01 08:04:00,      3.540000,     16.515000,          9.282000,                    97.493200,      1.001000
                1527858840,           2018-06-01 13:14:00,           2018-06-01 08:14:00,      3.540000,     16.039000,          9.413000,                    97.878652,      1.001000
                1527859440,           2018-06-01 13:24:00,           2018-06-01 08:24:00,      3.540000,     15.603000,          9.496000,                    97.828277,      1.000000
                1527860040,           2018-06-01 13:34:00,           2018-06-01 08:34:00,      3.540000,     15.226000,          9.573000,                    97.826752,      1.001000
                1527860640,           2018-06-01 13:44:00,           2018-06-01 08:44:00,      3.540000,     14.857000,          9.658000,                    97.911867,      1.001000
                1527861240,           2018-06-01 13:54:00,           2018-06-01 08:54:00,      3.540000,     14.555000,          9.720000,                    97.896051,      1.001000
                1527861840,           2018-06-01 14:04:00,           2018-06-01 09:04:00,      3.540000,     14.382000,          9.757000,                    97.898579,      1.002000
                1527862440,           2018-06-01 14:14:00,           2018-06-01 09:14:00,      3.540000,     14.166000,          9.805000,                    97.916226,      1.001000
                1527863040,           2018-06-01 14:24:00,           2018-06-01 09:24:00,      3.540000,     13.966000,          9.846000,                    97.894691,      1.001000
                1527863640,           2018-06-01 14:34:00,           2018-06-01 09:34:00,      3.540000,     11.579000,          8.567000,                    80.730769,      0.998000
                1527864240,           2018-06-01 14:44:00,           2018-06-01 09:44:00,      3.540000,      7.818000,          7.853000,                    67.684575,      1.004000
                1527864840,           2018-06-01 14:54:00,           2018-06-01 09:54:00,      3.540000,      7.619000,          7.722000,                    66.230655,      1.004000
                1527865440,           2018-06-01 15:04:00,           2018-06-01 10:04:00,      3.540000,      7.562000,          7.681000,                    65.786529,      1.004000
                1527866040,           2018-06-01 15:14:00,           2018-06-01 10:14:00,      3.540000,      7.505000,          7.664000,                    65.548691,      1.004000
                1527866640,           2018-06-01 15:24:00,           2018-06-01 10:24:00,      3.540000,      7.428000,          7.928000,                    67.677795,      1.004000
                1527867240,           2018-06-01 15:34:00,           2018-06-01 10:34:00,      3.540000,      7.466000,          7.867000,                    67.220150,      1.003000
                1527867840,           2018-06-01 15:44:00,           2018-06-01 10:44:00,      3.540000,      7.371000,          7.806000,                    66.542472,      1.003000
