MiniDOT Logger Concatenated Data File
Sensor:             7450-433226
Concatenation Date: 2018Sep12 09:09:39 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 208.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527851220,           2018-06-01 11:07:00,           2018-06-01 06:07:00,      3.570000,     21.877000,          8.416000,                    98.496969,      0.954000
                1527851820,           2018-06-01 11:17:00,           2018-06-01 06:17:00,      3.570000,     21.810000,          8.426000,                    98.486265,      0.954000
                1527852420,           2018-06-01 11:27:00,           2018-06-01 06:27:00,      3.570000,     21.267000,          8.526000,                    98.608874,      0.955000
                1527853020,           2018-06-01 11:37:00,           2018-06-01 06:37:00,      3.560000,     20.631000,          8.614000,                    98.391595,      0.954000
                1527853620,           2018-06-01 11:47:00,           2018-06-01 06:47:00,      3.570000,     19.919000,          8.695000,                    97.925020,      0.955000
                1527854220,           2018-06-01 11:57:00,           2018-06-01 06:57:00,      3.560000,     19.215000,          8.813000,                    97.863204,      0.955000
                1527854820,           2018-06-01 12:07:00,           2018-06-01 07:07:00,      3.570000,     18.618000,          8.871000,                    97.323308,      0.955000
                1527855420,           2018-06-01 12:17:00,           2018-06-01 07:17:00,      3.570000,     17.919000,          8.992000,                    97.249438,      0.955000
                1527856020,           2018-06-01 12:27:00,           2018-06-01 07:27:00,      3.560000,     17.369000,          9.078000,                    97.069273,      0.957000
                1527856620,           2018-06-01 12:37:00,           2018-06-01 07:37:00,      3.560000,     16.750000,          9.199000,                    97.100044,      0.957000
                1527857220,           2018-06-01 12:47:00,           2018-06-01 07:47:00,      3.570000,     16.214000,          9.308000,                    97.146693,      0.956000
                1527857820,           2018-06-01 12:57:00,           2018-06-01 07:57:00,      3.560000,     15.693000,          9.435000,                    97.387049,      0.956000
