MiniDOT Logger Concatenated Data File
Sensor:             7450-338212
Concatenation Date: 2018Sep12 09:19:02 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 190.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527764460,           2018-05-31 11:01:00,           2018-05-31 06:01:00,      3.560000,     24.503000,          7.824000,                    96.031247,      0.969000
                1527765060,           2018-05-31 11:11:00,           2018-05-31 06:11:00,      3.550000,     24.110000,          7.897000,                    96.219358,      0.969000
                1527765660,           2018-05-31 11:21:00,           2018-05-31 06:21:00,      3.560000,     23.524000,          7.985000,                    96.226543,      0.969000
                1527766260,           2018-05-31 11:31:00,           2018-05-31 06:31:00,      3.560000,     22.880000,          8.079000,                    96.178201,      0.968000
                1527766860,           2018-05-31 11:41:00,           2018-05-31 06:41:00,      3.560000,     22.261000,          8.184000,                    96.281209,      0.969000
                1527767460,           2018-05-31 11:51:00,           2018-05-31 06:51:00,      3.560000,     21.660000,          8.270000,                    96.170474,      0.969000
                1527768060,           2018-05-31 12:01:00,           2018-05-31 07:01:00,      3.560000,     20.992000,          8.375000,                    96.131336,      0.969000
                1527768660,           2018-05-31 12:11:00,           2018-05-31 07:11:00,      3.560000,     20.373000,          8.479000,                    96.145975,      0.970000
                1527769260,           2018-05-31 12:21:00,           2018-05-31 07:21:00,      3.560000,     19.879000,          8.553000,                    96.038030,      0.969000
                1527769860,           2018-05-31 12:31:00,           2018-05-31 07:31:00,      3.560000,     19.435000,          8.670000,                    96.490589,      0.970000
                1527770460,           2018-05-31 12:41:00,           2018-05-31 07:41:00,      3.560000,     19.301000,          8.696000,                    96.519573,      0.970000
                1527771060,           2018-05-31 12:51:00,           2018-05-31 07:51:00,      3.560000,     19.141000,          8.725000,                    96.529707,      0.970000
                1527771660,           2018-05-31 13:01:00,           2018-05-31 08:01:00,      3.560000,     19.133000,          8.719000,                    96.447755,      0.970000
                1527772260,           2018-05-31 13:11:00,           2018-05-31 08:11:00,      3.560000,     19.192000,          8.688000,                    96.219280,      0.970000
                1527772860,           2018-05-31 13:21:00,           2018-05-31 08:21:00,      3.560000,     19.485000,          8.647000,                    96.331261,      0.970000
                1527773460,           2018-05-31 13:31:00,           2018-05-31 08:31:00,      3.560000,     19.770000,          8.629000,                    96.680840,      0.970000
                1527774060,           2018-05-31 13:41:00,           2018-05-31 08:41:00,      3.550000,     19.980000,          8.601000,                    96.771560,      0.970000
                1527774660,           2018-05-31 13:51:00,           2018-05-31 08:51:00,      3.560000,     19.963000,          8.613000,                    96.873775,      0.970000
                1527775260,           2018-05-31 14:01:00,           2018-05-31 09:01:00,      3.550000,     20.021000,          8.587000,                    96.692916,      0.969000
                1527775860,           2018-05-31 14:11:00,           2018-05-31 09:11:00,      3.560000,     19.988000,          8.607000,                    96.854492,      0.970000
                1527776460,           2018-05-31 14:21:00,           2018-05-31 09:21:00,      3.550000,     19.963000,          8.606000,                    96.795044,      0.969000
                1527777060,           2018-05-31 14:31:00,           2018-05-31 09:31:00,      3.550000,     20.013000,          8.606000,                    96.891439,      0.970000
                1527777660,           2018-05-31 14:41:00,           2018-05-31 09:41:00,      3.560000,     20.097000,          8.590000,                    96.872988,      0.969000
                1527778260,           2018-05-31 14:51:00,           2018-05-31 09:51:00,      3.560000,     20.256000,          8.560000,                    96.839800,      0.970000
                1527778860,           2018-05-31 15:01:00,           2018-05-31 10:01:00,      3.560000,     20.415000,          8.545000,                    96.974901,      0.970000
                1527779460,           2018-05-31 15:11:00,           2018-05-31 10:11:00,      3.550000,     20.707000,          8.494000,                    96.953043,      0.969000
                1527780060,           2018-05-31 15:21:00,           2018-05-31 10:21:00,      3.560000,     20.883000,          8.478000,                    97.105785,      0.970000
