MiniDOT Logger Concatenated Data File
Sensor:             7450-514202
Concatenation Date: 2018Sep12 09:43:33 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 190.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527764220,           2018-05-31 10:57:00,           2018-05-31 05:57:00,      3.550000,     23.742000,          7.843000,                    94.904167,      0.967000
                1527764820,           2018-05-31 11:07:00,           2018-05-31 06:07:00,      3.560000,     23.566000,          7.872000,                    94.939955,      0.967000
                1527765420,           2018-05-31 11:17:00,           2018-05-31 06:17:00,      3.560000,     23.349000,          7.913000,                    95.044201,      0.968000
                1527766020,           2018-05-31 11:27:00,           2018-05-31 06:27:00,      3.560000,     22.956000,          7.973000,                    95.053695,      0.968000
                1527766620,           2018-05-31 11:37:00,           2018-05-31 06:37:00,      3.560000,     22.480000,          8.046000,                    95.056323,      0.968000
                1527767220,           2018-05-31 11:47:00,           2018-05-31 06:47:00,      3.560000,     21.988000,          8.120000,                    95.027303,      0.968000
                1527767820,           2018-05-31 11:57:00,           2018-05-31 06:57:00,      3.560000,     21.555000,          8.183000,                    94.965002,      0.968000
                1527768420,           2018-05-31 12:07:00,           2018-05-31 07:07:00,      3.560000,     21.179000,          8.241000,                    94.940018,      0.968000
                1527769020,           2018-05-31 12:17:00,           2018-05-31 07:17:00,      3.560000,     20.770000,          8.310000,                    94.970454,      0.968000
                1527769620,           2018-05-31 12:27:00,           2018-05-31 07:27:00,      3.560000,     20.495000,          8.389000,                    95.355130,      0.968000
                1527770220,           2018-05-31 12:37:00,           2018-05-31 07:37:00,      3.560000,     20.336000,          8.429000,                    95.509039,      0.968000
                1527770820,           2018-05-31 12:47:00,           2018-05-31 07:47:00,      3.560000,     20.169000,          8.451000,                    95.441818,      0.968000
                1527771420,           2018-05-31 12:57:00,           2018-05-31 07:57:00,      3.560000,     20.094000,          8.448000,                    95.265916,      0.969000
                1527772020,           2018-05-31 13:07:00,           2018-05-31 08:07:00,      3.560000,     20.119000,          8.447000,                    95.301969,      0.969000
                1527772620,           2018-05-31 13:17:00,           2018-05-31 08:17:00,      3.560000,     20.328000,          8.405000,                    95.222011,      0.969000
                1527773220,           2018-05-31 13:27:00,           2018-05-31 08:27:00,      3.560000,     20.770000,          8.359000,                    95.530448,      0.968000
                1527773820,           2018-05-31 13:37:00,           2018-05-31 08:37:00,      3.560000,     21.021000,          8.326000,                    95.623212,      0.968000
                1527774420,           2018-05-31 13:47:00,           2018-05-31 08:47:00,      3.560000,     21.263000,          8.293000,                    95.695926,      0.968000
                1527775020,           2018-05-31 13:57:00,           2018-05-31 08:57:00,      3.550000,     21.613000,          8.249000,                    95.838826,      0.968000
                1527775620,           2018-05-31 14:07:00,           2018-05-31 09:07:00,      3.560000,     22.155000,          8.166000,                    95.873760,      0.969000
                1527776220,           2018-05-31 14:17:00,           2018-05-31 09:17:00,      3.560000,     22.639000,          8.100000,                    95.985869,      0.969000
                1527776820,           2018-05-31 14:27:00,           2018-05-31 09:27:00,      3.560000,     23.123000,          8.033000,                    96.073345,      0.969000
                1527777420,           2018-05-31 14:37:00,           2018-05-31 09:37:00,      3.550000,     23.633000,          7.952000,                    96.025946,      0.968000
                1527778020,           2018-05-31 14:47:00,           2018-05-31 09:47:00,      3.550000,     24.143000,          7.882000,                    96.095875,      0.969000
                1527778620,           2018-05-31 14:57:00,           2018-05-31 09:57:00,      3.560000,     24.420000,          7.850000,                    96.201656,      0.969000
                1527779220,           2018-05-31 15:07:00,           2018-05-31 10:07:00,      3.560000,     24.738000,          7.809000,                    96.266287,      0.969000
