MiniDOT Logger Concatenated Data File
Sensor:             7450-855854
Concatenation Date: 2018Sep12 09:22:30 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 190.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1527764280,           2018-05-31 10:58:00,           2018-05-31 05:58:00,      3.550000,     23.548000,          7.757000,                    93.521258,      1.012000
                1527764880,           2018-05-31 11:08:00,           2018-05-31 06:08:00,      3.550000,     23.431000,          7.808000,                    93.928494,      1.011000
                1527765480,           2018-05-31 11:18:00,           2018-05-31 06:18:00,      3.550000,     23.298000,          7.837000,                    94.040573,      1.009000
                1527766080,           2018-05-31 11:28:00,           2018-05-31 06:28:00,      3.550000,     22.980000,          7.902000,                    94.250247,      1.009000
                1527766680,           2018-05-31 11:38:00,           2018-05-31 06:38:00,      3.550000,     22.713000,          7.949000,                    94.329744,      1.010000
                1527767280,           2018-05-31 11:48:00,           2018-05-31 06:48:00,      3.550000,     22.354000,          7.998000,                    94.261225,      1.011000
                1527767880,           2018-05-31 11:58:00,           2018-05-31 06:58:00,      3.550000,     22.053000,          8.043000,                    94.244280,      1.012000
                1527768480,           2018-05-31 12:08:00,           2018-05-31 07:08:00,      3.550000,     21.661000,          8.118000,                    94.404722,      1.012000
                1527769080,           2018-05-31 12:18:00,           2018-05-31 07:18:00,      3.550000,     21.327000,          8.167000,                    94.359687,      1.012000
                1527769680,           2018-05-31 12:28:00,           2018-05-31 07:28:00,      3.550000,     21.043000,          8.240000,                    94.676296,      1.011000
                1527770280,           2018-05-31 12:38:00,           2018-05-31 07:38:00,      3.550000,     20.893000,          8.287000,                    94.936732,      1.012000
                1527770880,           2018-05-31 12:48:00,           2018-05-31 07:48:00,      3.550000,     20.751000,          8.300000,                    94.820729,      1.011000
                1527771480,           2018-05-31 12:58:00,           2018-05-31 07:58:00,      3.550000,     20.609000,          8.313000,                    94.704051,      1.012000
                1527772080,           2018-05-31 13:08:00,           2018-05-31 08:08:00,      3.550000,     20.500000,          8.323000,                    94.614271,      1.009000
                1527772680,           2018-05-31 13:18:00,           2018-05-31 08:18:00,      3.550000,     20.500000,          8.327000,                    94.659742,      1.011000
                1527773280,           2018-05-31 13:28:00,           2018-05-31 08:28:00,      3.550000,     20.584000,          8.333000,                    94.885112,      1.012000
                1527773880,           2018-05-31 13:38:00,           2018-05-31 08:38:00,      3.550000,     20.667000,          8.331000,                    95.017646,      1.012000
                1527774480,           2018-05-31 13:48:00,           2018-05-31 08:48:00,      3.550000,     20.793000,          8.309000,                    95.001976,      1.012000
                1527775080,           2018-05-31 13:58:00,           2018-05-31 08:58:00,      3.550000,     20.960000,          8.294000,                    95.141891,      1.012000
                1527775680,           2018-05-31 14:08:00,           2018-05-31 09:08:00,      3.550000,     21.185000,          8.252000,                    95.077889,      1.012000
                1527776280,           2018-05-31 14:18:00,           2018-05-31 09:18:00,      3.550000,     21.536000,          8.200000,                    95.127164,      1.012000
                1527776880,           2018-05-31 14:28:00,           2018-05-31 09:28:00,      3.550000,     21.786000,          8.163000,                    95.158246,      1.012000
                1527777480,           2018-05-31 14:38:00,           2018-05-31 09:38:00,      3.550000,     22.078000,          8.125000,                    95.251013,      1.012000
